asc_file,included_participant,window_key,window,time_rel,raw_samples,blink_samples_excluded,nonblink_samples,track_loss_samples,track_loss_percent_excluding_blinks
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,900,0,900,0,0.000000
k13.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,900,8,892,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,900,50,850,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,900,33,867,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,900,50,850,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,900,56,844,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,900,68,832,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,900,21,879,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.500000,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.533333,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.566667,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.600000,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.633333,900,0,900,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.666667,900,38,862,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.700000,900,19,881,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.733333,900,22,878,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,900,50,850,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,900,50,850,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,900,50,850,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,900,72,828,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,900,154,746,2,0.268097
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,900,113,787,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,900,38,862,0,0.000000
k13.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,900,19,881,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.000000,900,0,900,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.100000,900,0,900,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.200000,900,0,900,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.300000,900,0,900,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.400000,900,0,900,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.500000,900,0,900,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.600000,900,0,900,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.700000,900,68,832,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.800000,900,50,850,0,0.000000
k13.asc,yes,speech_planning,Speech planning,0.900000,900,50,850,0,0.000000
k13.asc,yes,speech_planning,Speech planning,1.000000,900,51,849,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,1764,51,1713,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,1750,50,1700,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,2900,104,2796,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,2600,86,2514,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,2700,100,2600,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,2500,136,2364,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,2900,161,2739,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,2600,186,2414,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,2650,259,2391,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,2800,224,2576,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,2650,167,2483,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,2800,4,2796,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,2600,51,2549,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,2750,108,2642,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,2600,0,2600,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,2800,0,2800,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,2750,0,2750,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,2550,0,2550,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,2850,0,2850,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,2759,0,2759,0,0.000000
k13_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,1776,0,1776,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,1800,0,1800,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,1750,41,1709,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,2900,45,2855,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,2600,73,2527,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,2700,250,2450,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,2500,70,2430,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,2900,100,2800,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,2600,53,2547,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,2650,148,2502,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,2800,69,2731,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,2650,100,2550,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,2800,134,2666,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,2600,170,2430,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,2750,101,2649,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,2600,260,2340,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,2800,172,2628,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,2750,43,2707,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,2550,68,2482,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,2850,83,2767,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,2758,241,2517,0,0.000000
k13_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,1761,115,1646,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,1764,298,1466,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,1800,197,1603,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,1800,105,1695,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,1800,39,1761,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,1800,1,1799,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,1800,0,1800,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,1800,0,1800,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,1800,0,1800,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,1800,0,1800,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,1800,0,1800,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,1800,20,1780,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,1800,50,1750,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,1800,50,1750,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,1800,50,1750,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,1800,50,1750,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,1800,66,1734,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,1800,51,1749,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,1800,67,1733,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,1800,52,1748,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,1800,77,1723,0,0.000000
k13_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,1800,67,1733,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,1800,67,1733,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,1800,127,1673,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,1800,150,1650,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,1800,79,1721,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,1800,53,1747,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,1800,122,1678,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,1800,194,1606,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,1800,128,1672,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,1800,100,1700,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,1800,86,1714,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,1800,0,1800,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,1800,0,1800,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,1800,83,1717,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,1800,102,1698,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,1800,142,1658,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.500000,1800,150,1650,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.533333,1800,150,1650,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.566667,1800,176,1624,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.600000,1800,150,1650,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.633333,1800,151,1649,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.666667,1800,127,1673,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.700000,1800,122,1678,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.733333,1800,120,1680,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,1800,188,1612,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,1800,170,1630,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,1800,141,1659,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,1800,93,1707,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,1800,50,1750,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,1800,62,1738,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,1800,53,1747,0,0.000000
k13_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,1800,100,1700,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.000000,1800,0,1800,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.100000,1800,0,1800,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.200000,1800,0,1800,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.300000,1800,0,1800,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.400000,1800,0,1800,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.500000,1800,0,1800,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.600000,1800,24,1776,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.700000,1800,50,1750,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.800000,1800,62,1738,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,0.900000,1800,57,1743,0,0.000000
k13_2.asc,yes,speech_planning,Speech planning,1.000000,1800,53,1747,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,245,24,221,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,300,100,200,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,350,12,338,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,400,0,400,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,400,26,374,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,350,91,259,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,400,50,350,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,350,50,300,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,450,91,359,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,400,0,400,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,400,0,400,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,400,49,351,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,350,79,271,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,450,0,450,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,256,0,256,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,250,0,250,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,300,17,283,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,350,100,250,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,400,100,300,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,350,100,250,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,400,133,267,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,350,163,187,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,400,100,300,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,350,100,250,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,450,100,350,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,350,38,312,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,400,1,399,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,350,56,294,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,400,0,400,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,400,0,400,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,450,0,450,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,350,0,350,0,0.000000
k14.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,254,0,254,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,245,44,201,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,250,50,200,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,250,17,233,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,250,0,250,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,250,0,250,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,250,0,250,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,250,0,250,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,250,80,170,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,250,33,217,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,250,0,250,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,250,0,250,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,250,0,250,0,0.000000
k14.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,250,35,215,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,250,35,215,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,250,50,200,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,250,7,243,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,250,18,232,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,250,6,244,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,250,43,207,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,250,50,200,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,250,18,232,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.500000,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.533333,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.566667,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.600000,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.633333,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.666667,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.700000,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.733333,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,250,0,250,0,0.000000
k14.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.000000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.100000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.200000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.300000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.400000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.500000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.600000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.700000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.800000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,0.900000,250,0,250,0,0.000000
k14.asc,yes,speech_planning,Speech planning,1.000000,250,24,226,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,931,91,840,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,650,70,580,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,1200,228,972,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,1150,216,934,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,1250,92,1158,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,1250,136,1114,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,1050,149,901,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,1200,194,1006,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,1300,187,1113,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,1150,133,1017,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,1150,205,945,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,1100,407,693,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,1200,209,991,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,1300,305,995,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,1050,295,755,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,1250,154,1096,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,1150,100,1050,0,0.000000
