contrast_id,comparison,model,term,estimate,ci_95_lower,ci_95_upper,p_beta_gt_0,full_difference_estimate,full_difference_ci_95_lower,full_difference_ci_95_upper
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,polytimedegreeEQ32,3.1431504152935195,-2.4818216434381712,9.083378234574573,0.84925,NA,NA,NA
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,polytimedegreeEQ33,-0.02212244673186229,-5.821280457235508,5.7152075401683895,0.49575,NA,NA,NA
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,contrast_code,-0.24222902943169736,-0.7985921350394676,0.3081076181816592,0.19925,-0.4844580588633947,-1.5971842700789352,0.6162152363633184
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,polytimedegreeEQ31:contrast_code,-6.215700945519754,-23.95355051169551,10.685443721588992,0.23375,-12.431401891039508,-47.90710102339102,21.370887443177985
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,polytimedegreeEQ32:contrast_code,7.161951162323116,1.3390293406915554,13.232067481562481,0.99275,14.323902324646232,2.678058681383111,26.464134963124962
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,polytimedegreeEQ33:contrast_code,-9.029588843556695,-15.167496981869654,-3.0806513896115937,0.00125,-18.05917768711339,-30.334993963739308,-6.161302779223187
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,Intercept,0.8233373473955629,0.2503525524486106,1.4119835677800439,0.9965,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ31,10.997497432433322,-7.020065528255255,28.652263530967872,0.88775,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ32,-6.590436618585391,-11.838430314303203,-1.4425008401482566,0.00775,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ33,-0.4911207833530752,-5.5541099672190954,4.702906453943169,0.4295,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,contrast_code,0.040473130234389296,-0.4211526240308014,0.5041972475953524,0.57475,0.08094626046877859,-0.8423052480616028,1.008394495190705
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ31:contrast_code,-7.38895866457609,-22.95329507651652,8.42055674039779,0.1755,-14.77791732915218,-45.90659015303304,16.84111348079558
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ32:contrast_code,7.389577459872138,2.2705177198602327,12.344431008993677,0.9985,14.779154919744276,4.541035439720465,24.688862017987354
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ33:contrast_code,-5.819905066613493,-10.803212547894468,-0.5757003978483993,0.01425,-11.639810133226986,-21.606425095788936,-1.1514007956967987
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,Intercept,-1.8435925786663372,-2.662044655391739,-1.0690190587900281,5e-4,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ31,-29.752226780938564,-53.29753958205468,-7.4874115094284495,0.00675,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ32,11.127739906912975,4.751731675843306,17.340486174197398,0.99975,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ33,-4.414734451162453,-10.666649266984622,1.738127892718483,0.07625,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,contrast_code,-0.02767960327160016,-0.7254293941118514,0.6688176631129705,0.46675,-0.05535920654320032,-1.4508587882237027,1.337635326225941
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ31:contrast_code,7.169275633790596,-13.916206373827922,27.94740936016928,0.75475,14.338551267581192,-27.832412747655844,55.89481872033856
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ32:contrast_code,-23.82858124585643,-30.05588343338836,-17.911355670344953,0,-47.65716249171286,-60.11176686677672,-35.82271134068991
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ33:contrast_code,0.8966959556391959,-5.34885219254134,7.135710165314946,0.606,1.7933919112783918,-10.69770438508268,14.271420330629892
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,Intercept,0.8362091329750884,0.2226003394165481,1.4641755465633286,0.99575,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ31,20.58257517944791,1.4391006275840141,40.68550259620257,0.98225,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ32,-5.367870780492255,-10.56223428556224,-0.006789585641160534,0.02475,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ33,2.740941082833415,-2.661446390181622,8.200515884275546,0.839,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,contrast_code,0.054355154830972835,-0.3389862003182193,0.4596275580808458,0.6055,0.10871030966194567,-0.6779724006364386,0.9192551161616916
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ31:contrast_code,2.995224594812303,-10.830860650369575,17.001880841397785,0.6715,5.990449189624606,-21.66172130073915,34.00376168279557
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ32:contrast_code,8.228797959558294,2.9242713769320057,13.630686027033523,0.998,16.45759591911659,5.848542753864011,27.261372054067046
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ33:contrast_code,-2.678358778198219,-7.884018291321554,2.6732546912879362,0.1565,-5.356717556396438,-15.768036582643107,5.3465093825758725
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,Intercept,-1.99739925462476,-2.734380285883388,-1.2804752353221847,0,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ31,-40.289992918581696,-64.29188112521867,-17.467419859248956,5e-4,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ32,21.9453797645591,15.946584530968616,27.993357530341516,1,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ33,-6.705319966242188,-12.564408929280196,-0.8013978894896018,0.013,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,contrast_code,-0.1671756444284429,-0.693227814135553,0.3491729319445539,0.25875,-0.3343512888568858,-1.386455628271106,0.6983458638891078
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ31:contrast_code,-3.0053455138166676,-21.249419978869334,15.127424306104947,0.37125,-6.010691027633335,-42.49883995773867,30.254848612209894
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ32:contrast_code,-12.434517725392867,-18.40497177826944,-6.630164880294249,0,-24.869035450785734,-36.80994355653888,-13.260329760588498
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ33:contrast_code,-1.707851305458413,-7.611132774065704,4.2954887669629995,0.2935,-3.415702610916826,-15.222265548131409,8.590977533925999
