time_bin50,ppt.no,type,cond,wo,item,sol,ppt_ids,agent_sum,patient_sum,N,agent_patient_sum,person,time_rel,time_c,time_c2,time_c3
10,5,pass,P,AV,1,2085,KSM_b2,50,0,50,50,5,0.6734006734006734,0.17340067340067344,0.03006779353580702,0.005213775646781353
10,5,pass,P,AV,2,3888,KSM_a1,40,10,50,50,5,0.30413625304136255,-0.19586374695863745,0.03836260737267716,-0.007513844023115599
10,5,pass,P,AV,5,2915,KSM_a1,50,0,50,50,5,0.4319654427645788,-0.06803455723542118,0.0046287009782198,-3.14911621628345e-4
10,5,pass,P,AV,10,2704,KSM_b2,18,32,50,50,5,0.4752851711026616,-0.024714828897338392,6.108227674247129e-4,-1.5096380183500501e-5
10,5,pass,none,AV,15,3718,KSM_a1,0,50,50,50,5,0.3207184092366902,-0.1792815907633098,0.032141888786622885,-0.0057624489518031405
10,6,pass,A,AV,8,1913,PRM_b3,0,50,50,50,6,0.7616146230007617,0.26161462300076166,0.06844221096783065,0.01790548321968761
10,6,pass,P,AV,3,1601,PRM_b3,0,1,1,1,6,0.999000999000999,0.49900099900099903,0.24900199700399503,0.12425224525823729
10,6,pass,P,AV,5,1897,PRM_a1,50,0,50,50,6,0.7710100231303006,0.27101002313030065,0.0734464326370861,0.01990471940781477
10,6,pass,P,AV,6,2625,PRM_b3,50,0,50,50,6,0.49382716049382713,-0.006172839506172867,3.8103947568968485e-5,-2.3520955289486822e-7
10,6,pass,P,AV,12,2055,PRM_b3,0,50,50,50,6,0.6872852233676976,0.1872852233676976,0.03507575489188838,0.006569170589717927
10,6,pass,P,AV,14,2843,PRM_a1,0,50,50,50,6,0.44583147570218457,-0.054168524297815435,0.002934229024603021,-1.5894285621456404e-4
10,6,pass,P,AV,15,1884,PRM_b3,50,0,50,50,6,0.778816199376947,0.278816199376947,0.07773847303500547,0.021674745596987503
10,6,pass,P,AV,17,2111,PRM_a1,50,0,50,50,6,0.6618133686300464,0.16181336863004636,0.02618356626740327,0.004236851060476572
10,6,pass,P,AV,20,1830,PRM_a1,0,50,50,50,6,0.8130081300813008,0.3130081300813008,0.09797408949699252,0.03066668654987164
10,6,pass,P,AV,23,2524,PRM_a1,0,50,50,50,6,0.5197505197505198,0.01975051975051978,3.900830304156719e-4,7.704342596567336e-6
10,6,pass,P,AV,24,2197,PRM_b3,19,0,50,19,6,0.6261740763932373,0.1261740763932373,0.01591989755368648,0.00200867837011135
10,6,pass,P,P-AV,8,3860,PRM_a1,50,0,50,50,6,0.3067484662576687,-0.19325153374233128,0.03734615529376341,-0.007217201789899063
10,7,pass,P,APV,4,2117,RAI_b2,50,0,50,50,7,0.6591957811470006,0.15919578114700061,0.025343296735003715,0.004034545920569147
10,7,pass,P,APV,11,2777,RAI_b1,50,0,50,50,7,0.4593477262287552,-0.04065227377124481,0.0016526073627722384,-6.718224694779192e-5
10,7,pass,P,APV,12,1698,RAI_a3,17,0,50,17,7,0.9107468123861566,0.4107468123861566,0.16871294388538854,0.06929830390920785
10,7,pass,P,AV,2,2231,RAI_b1,50,0,50,50,7,0.6131207847946045,0.11312078479460452,0.01279631195254723,0.0014475288505487209
10,7,pass,P,AV,6,2168,RAI_a3,50,0,50,50,7,0.6377551020408163,0.1377551020408163,0.018976468138275714,0.0026141053047624707
10,7,pass,P,AV,7,3300,RAI_b2,50,0,50,50,7,0.37037037037037035,-0.12962962962962965,0.016803840877914956,-0.0021782756693593465
10,7,pass,P,AV,8,2250,RAI_b1,50,0,50,50,7,0.6060606060606061,0.10606060606060608,0.01124885215794307,0.0011930600773575985
10,7,pass,P,AV,15,4213,RAI_a3,50,0,50,50,7,0.2767783005812344,-0.22322169941876557,0.04982792709140173,-0.011122674563857042
10,7,pass,P,AV,17,2141,RAI_b1,50,0,50,50,7,0.6489292667099286,0.14892926670992856,0.02217992648275704,0.0033032401867571304
10,7,pass,P,AV,18,2208,RAI_a3,0,50,50,50,7,0.6218905472636815,0.12189054726368154,0.014857305512239783,0.0018109650997506195
10,7,pass,P,AV,19,2002,RAI_b2,50,0,50,50,7,0.7132667617689016,0.21326676176890158,0.045482711675393424,0.009699950635479767
10,7,pass,P,AV,21,2283,RAI_a3,50,0,50,50,7,0.5941770647653001,0.09417706476530008,0.008869319527807526,8.3528647959447e-4
10,7,pass,P,AV,23,2089,RAI_b1,50,0,50,50,7,0.6715916722632639,0.17159167226326388,0.029443701990103363,0.005052294062103027
10,7,pass,P,PAV,14,3226,RAI_b1,50,0,50,50,7,0.38080731150038083,-0.11919268849961917,0.014206896991767248,-0.0016933582476858903
10,7,pass,P,PAV,20,3226,RAI_b1,30,20,50,50,7,0.38080731150038083,-0.11919268849961917,0.014206896991767248,-0.0016933582476858903
10,7,pass,none,PAV,7,3492,RAI_a3,50,0,50,50,7,0.3457814661134163,-0.1542185338865837,0.023783356194127362,-0.0036678343231607204
10,7,pass,none,PAV,12,3420,RAI_b1,50,0,50,50,7,0.3546099290780142,-0.1453900709219858,0.021138272722700063,-0.0030732949703216397
10,7,pass,none,PAV,20,3946,RAI_b2,0,50,50,50,7,0.2988643156007173,-0.2011356843992827,0.04045556353876786,-0.008137057460128739
10,7,pass,none,PAV,24,3104,RAI_b1,50,0,50,50,7,0.3993610223642173,-0.10063897763578272,0.010128203819575575,-0.0010192920776889154
10,8,pass,P,AV,1,3345,REI_a2,50,0,50,50,8,0.36429872495446264,-0.13570127504553736,0.01841483604898458,-0.002498916731601733
10,8,pass,P,AV,2,3122,REI_b1,50,0,50,50,8,0.3965107057890563,-0.10348929421094372,0.010710034016279268,-0.0011083738613199405
10,8,pass,P,AV,5,3118,REI_b1,50,0,50,50,8,0.3971405877680699,-0.10285941223193013,0.010580058684698137,-0.0010882586176873782
10,8,pass,P,AV,10,2473,REI_a2,50,0,50,50,8,0.5339028296849974,0.03390282968499736,0.0011494018606499382,3.896797552123392e-5
10,8,pass,P,AV,14,3832,REI_b1,0,50,50,50,8,0.3094059405940594,-0.1905940594059406,0.036326095480835215,-0.006923538000060177
10,8,pass,P,AV,18,3519,REI_b3,50,0,50,50,8,0.34258307639602603,-0.15741692360397397,0.024780087836939378,-0.0039008051939272504
10,8,pass,P,AV,19,4562,REI_a2,50,0,50,50,8,0.2523977788995457,-0.24760222110045432,0.06130685989387827,-0.015179714678418622
10,8,pass,P,AV,20,5551,REI_b1,50,0,50,50,8,0.20197939810139365,-0.29802060189860635,0.08881627915600761,-0.026469080972468032
10,8,pass,P,AV,21,2294,REI_b3,0,50,50,50,8,0.5903187721369539,0.09031877213695394,0.008157480600327007,7.367736315525572e-4
10,8,pass,P,AV,23,3707,REI_b1,50,0,50,50,8,0.321853878339234,-0.178146121660766,0.031736040662772434,-0.005653652560941275
10,8,pass,none,PAV,6,5252,REI_b1,43,0,50,43,8,0.21496130696474636,-0.28503869303525364,0.08124705652724555,-0.023158554805487445
10,9,pass,P,APV,4,2662,RLI_b2,50,0,50,50,9,0.48496605237633367,-0.015033947623666333,2.2601958115114258e-4,-3.3979665449492797e-6
10,9,pass,P,AV,5,2746,RLI_a1,50,0,50,50,9,0.4659832246039143,-0.03401677539608572,0.0011571410083477426,-3.936220578256531e-5
10,9,pass,P,PAV,1,2882,RLI_b2,50,0,50,50,9,0.43821209465381245,-0.061787905346187555,0.0038177452470694326,-2.3589048196178352e-4
10,9,pass,P,PAV,12,2048,RLI__b3,0,50,50,50,9,0.6906077348066298,0.19060773480662985,0.036331308568114534,0.006925028428729013
10,9,pass,P,PAV,13,2841,RLI_b2,0,50,50,50,9,0.4462293618920125,-0.05377063810798749,0.0028912815225401564,-1.554660524168178e-4
10,9,pass,P,PAV,19,1971,RLI_b2,50,0,50,50,9,0.7293946024799417,0.2293946024799417,0.052621883646930476,0.012071176080933362
10,9,pass,P,PAV,21,1720,RLI__b3,0,50,50,50,9,0.8928571428571429,0.3928571428571429,0.1543367346938776,0.06063228862973763
10,9,pass,P,PAV,22,2037,RLI_b2,50,0,50,50,9,0.6958942240779401,0.1958942240779401,0.03837454702709821,0.007517352114215827
10,9,pass,P,PAV,24,1715,RLI__b3,0,50,50,50,9,0.8968609865470852,0.39686098654708524,0.15749864264312577,0.06250506669917773
10,9,pass,P,PVA,16,2784,RLI_b2,50,0,50,50,9,0.45787545787545786,-0.04212454212454214,0.0017744770492023254,-7.474903320815659e-5
10,10,pass,A,PAV,17,1919,SED_a3,50,0,50,50,10,0.7581501137225171,0.25815011372251706,0.06664148121494849,0.017203505954275937
10,10,pass,A,NA,2,1974,SED_a3,50,0,50,50,10,0.727802037845706,0.22780203784570596,0.051893768446656455,0.011821506203641535
10,10,pass,P,AV,8,3328,SED_b1,0,50,50,50,10,0.36656891495601174,-0.13343108504398826,0.017803854456016028,-0.002375587618031464
10,10,pass,P,AV,14,2333,SED_b1,48,2,50,50,10,0.5770340450086555,0.07703404500865552,0.005934244090395564,4.571388263518799e-4
10,10,pass,P,AV,15,3148,SED_a3,50,0,50,50,10,0.3924646781789639,-0.10753532182103609,0.0115638454391538,-0.0012435218407881243
10,10,pass,P,AV,20,1686,SED_b1,44,0,44,44,10,0.9208103130755064,0.4208103130755064,0.17708131959070572,0.07451764553678869
10,10,pass,P,AV,24,1783,SED_a3,50,0,50,50,10,0.8453085376162299,0.3453085376162299,0.11923798615065928,0.04117389462598843
10,10,pass,P,PAV,19,2056,SED__a2,50,0,50,50,10,0.6868131868131868,0.18681318681318682,0.03489916676729864,0.006519624560923921
10,11,pass,A,PVA,10,5331,SLT_a1,50,0,50,50,11,0.2113718030014796,-0.2886281969985204,0.08330623610261668,-0.0240445287250313
10,12,pass,P,APV,1,2054,TVG__a2,50,0,50,50,12,0.687757909215956,0.18775790921595603,0.035253032473147185,0.006619035670680319
10,12,pass,P,APV,9,2559,TVG_a3,0,50,50,50,12,0.5104645227156712,0.01046452271567122,1.0950623566679897e-4,1.1459304906428639e-6
10,12,pass,P,APV,13,1838,TVG__a2,0,50,50,50,12,0.8077544426494345,0.3077544426494345,0.09471279697046409,0.029148284043414224
10,12,pass,P,PAV,3,3855,TVG_a3,50,0,50,50,12,0.30721966205837176,-0.19278033794162824,0.03716425869688839,-0.00716453835093624
10,12,pass,none,PAV,22,2329,TVG_a3,0,43,50,43,12,0.578368999421631,0.078368999421631,0.0061417000703476,4.8131888926090217e-4
10,13,pass,P,APV,18,2427,ZAL_b3,0,50,50,50,13,0.5473453749315819,0.04734537493158186,0.0022415845274120602,1.0612865989115673e-4
10,13,pass,P,AV,5,2308,ZAL_b1,50,0,50,50,13,0.585480093676815,0.08548009367681497,0.007306846414997063,6.245899160360486e-4
10,13,pass,P,AVP,14,3035,ZAL_b1,50,0,50,50,13,0.4106776180698152,-0.08932238193018482,0.007978487913681808,-7.1265754465125e-4
10,13,pass,P,PAV,3,3027,ZAL_b3,50,0,50,50,13,0.4120313143798929,-0.08796868562010712,0.007738489649729242,-6.807447631714846e-4
10,13,pass,none,APV,24,2640,ZAL_b1,0,50,50,50,13,0.49019607843137253,-0.009803921568627472,9.611687812379895e-5,-9.423223345470505e-7
10,14,pass,P,AV,5,2699,TPM_a1,50,0,50,50,14,0.47641734159123394,-0.023582658408766055,5.561417776245443e-4,-1.3115301568563562e-5
11,1,pass,A,PAV,23,2696,ATL_a3,50,0,50,50,1,0.5248091603053435,0.024809160305343525,6.154944350562329e-4,1.526990010635693e-5
11,1,pass,P,PAV,1,2418,ATL_b2,50,0,50,50,1,0.605060506050605,0.10506050605060502,0.011037709931609213,0.001159627391054653
11,1,pass,P,PAV,10,2084,ATL_b2,0,50,50,50,1,0.7412398921832885,0.24123989218328845,0.05819668558060464,0.0140393621548898
11,1,pass,P,PAV,15,1738,ATL_a3,0,20,20,20,1,0.9666080843585237,0.46660808435852374,0.21772310438873121,0.10159136065941676
11,1,pass,P,PAV,18,2200,ATL_a3,0,50,50,50,1,0.6875,0.1875,0.03515625,0.006591796875
11,1,pass,P,PAV,21,2250,ATL_a3,50,0,50,50,1,0.6666666666666666,0.16666666666666663,0.027777777777777766,0.004629629629629627
11,1,pass,P,PAV,22,3563,ATL_b2,50,0,50,50,1,0.37124535943300707,-0.12875464056699293,0.01657775746753554,-0.0021344632041393214
11,1,pass,P,PAV,24,3716,ATL_a3,19,31,50,50,1,0.35301668806161746,-0.14698331193838254,0.02160409398837587,-0.0031754412858395853
11,2,pass,P,APV,9,1829,GVD_b3,0,50,50,50,2,0.8950366151342555,0.3950366151342555,0.15605392729672987,0.061647015217707365
11,2,pass,P,AV,4,1735,GVD_a2,18,0,18,18,2,0.9691629955947136,0.46916299559471364,0.2201139164354053,0.10326930440691921
11,2,pass,P,PAV,18,2075,GVD_b3,50,0,50,50,2,0.7457627118644068,0.2457627118644068,0.060399310542947435,0.014843898353775217
11,3,pass,P,A-PAV,8,1977,IEM_a1,50,0,50,50,3,0.7988380537400145,0.2988380537400145,0.08930418236311978,0.026687488048238044
11,3,pass,P,A-PAV,21,1884,IEM_b3,19,31,50,50,3,0.8566978193146417,0.35669781931464173,0.1272333343038208,0.04538385289030368
11,3,pass,P,APV,23,3133,IEM_a1,0,50,50,50,3,0.43426766679826295,-0.06573233320173705,0.004320739628144183,-2.8401229691512285e-4
11,3,pass,P,AVP,9,1792,IEM_b3,47,0,47,47,3,0.9228187919463087,0.42281879194630867,0.17877573082293585,0.0755897385358722
11,3,pass,P,PAV,1,2430,IEM_a2,0,50,50,50,3,0.6010928961748634,0.10109289617486339,0.01021977365702171,0.0010331465172398995
11,3,pass,P,PAV,13,2968,IEM_a2,50,0,50,50,3,0.46452702702702703,-0.03547297297297297,0.001258331811541271,-4.463677034183562e-5
11,3,pass,P,PAV,15,3484,IEM_b3,50,0,50,50,3,0.3814147018030513,-0.11858529819694869,0.014062472948459241,-0.0016676025479795632
11,3,pass,P,PAV,18,3821,IEM_b3,50,0,50,50,3,0.34150884818379384,-0.15849115181620616,0.02511944520402771,-0.003981209803370427
11,3,pass,P,PAV,19,2749,IEM_a2,0,5,50,5,3,0.5118659841786878,0.011865984178687783,1.408015805288688e-4,1.6707493268897907e-6
11,3,pass,P,PAV,20,2589,IEM_a1,10,0,50,10,3,0.5530417295123178,0.05304172951231778,0.0028134250696578832,1.4922893154796724e-4
11,3,pass,P,PAV,22,2716,IEM_a2,50,0,50,50,3,0.5198487712665406,0.01984877126654061,3.9397372079144817e-4,7.81989426901739e-6
11,3,pass,P,PAV,24,2802,IEM_b3,50,0,50,50,3,0.49954586739327883,-4.541326067211693e-4,2.062364244873642e-7,-9.36586850533003e-11
11,3,pass,P,PVA,6,4730,IEM_b3,0,50,50,50,3,0.26634382566585957,-0.23365617433414043,0.05459520780446622,-0.012756507392568985
11,3,pass,none,PVA,17,3889,IEM_a2,50,0,50,50,3,0.33444816053511706,-0.16555183946488294,0.027407411550206373,-0.004537347397107744
11,4,pass,P,A-PAV,5,3747,IMI_b1,0,50,50,50,4,0.34953924372418177,-0.15046075627581823,0.022638439179091176,-0.003406196679790172
11,4,pass,P,AV,1,1714,IMI_b2,8,0,8,8,4,0.9874326750448833,0.4874326750448833,0.2375906127014108,0.1158094279146015
11,4,pass,P,AV,10,2036,IMI_b2,50,0,50,50,4,0.766016713091922,0.266016713091922,0.07076489164422994,0.018824643877504064
11,4,pass,P,AV,22,2684,IMI_b2,50,0,50,50,4,0.527831094049904,0.027831094049904026,7.745697960146033e-4,2.15571248410974e-5
11,4,pass,P,PAV,2,2851,IMI_b1,50,0,50,50,4,0.48867170146601513,-0.01132829853398487,1.2833034767508378e-4,-1.4537644894334202e-6
11,4,pass,P,PAV,11,2423,IMI_b1,50,0,50,50,4,0.603400987383434,0.10340098738343395,0.010691764191869067,0.0011055389743101043
11,4,pass,P,PAV,14,1754,IMI_b1,28,0,28,28,4,0.9532062391681109,0.45320623916811087,0.2053958952209029,0.09308670121363276
11,4,pass,P,PAV,15,1897,IMI_a3,50,0,50,50,4,0.8481110254433307,0.3481110254433307,0.12118128603520725,0.04218454174625757
11,4,pass,P,PAV,17,2769,IMI_b1,43,7,50,50,4,0.5071461502996772,0.007146150299677245,5.106746410557718e-5,3.6493577392182734e-7
11,4,pass,P,PAV,18,3564,IMI_a3,50,0,50,50,4,0.37112010796221323,-0.12887989203778677,0.016610026571671575,-0.002140698431301802
11,4,pass,P,PAV,19,5926,IMI_b2,50,0,50,50,4,0.20653398422831393,-0.2934660157716861,0.0861223024129075,-0.02527396895820023
11,4,pass,P,PAV,20,1789,IMI_b1,45,0,45,45,4,0.9251471825063078,0.4251471825063078,0.18075012679305177,0.07684540714372386
11,4,pass,P,PAV,21,2059,IMI_a3,50,0,50,50,4,0.7539410555174777,0.2539410555174777,0.06448605967733069,0.016375658060624413
11,4,pass,P,PAV,23,2872,IMI_b1,50,0,50,50,4,0.4841549295774648,-0.01584507042253519,2.510662566950995e-4,-3.978162518056149e-6
11,4,pass,P,PAV,24,3351,IMI_a3,50,0,50,50,4,0.3998545983278808,-0.10014540167211922,0.010029101476070099,-0.0010043683957314837
11,5,pass,P,APV,13,1763,KSM_b2,32,0,32,32,5,0.945829750644884,0.44582975064488395,0.1987641665600794,0.08861497881461838
11,5,pass,P,AV,1,2085,KSM_b2,50,0,50,50,5,0.7407407407407407,0.2407407407407407,0.057956104252400525,0.013952395468170495
11,5,pass,P,AV,2,3888,KSM_a1,0,50,50,50,5,0.33454987834549876,-0.16545012165450124,0.027373742755489257,-0.0045289890690347195
11,5,pass,P,AV,5,2915,KSM_a1,50,0,50,50,5,0.47516198704103674,-0.024838012958963263,6.16926887749627e-4,-1.5323238032658107e-5
11,5,pass,P,AV,10,2704,KSM_b2,50,0,50,50,5,0.5228136882129277,0.02281368821292773,5.204643698766777e-4,1.1873711860304418e-5
11,5,pass,none,AV,15,3718,KSM_a1,0,50,50,50,5,0.3527902501603592,-0.1472097498396408,0.021670710447849625,-0.0031901398638752338
11,6,pass,A,AV,8,1913,PRM_b3,0,50,50,50,6,0.8377760853008378,0.3377760853008378,0.11409268380115886,0.03853778009582175
11,6,pass,P,AV,2,2931,PRM_a1,0,25,50,25,6,0.4719004719004719,-0.028099528099528093,7.895834794161688e-4,-2.2186923166777798e-5
11,6,pass,P,AV,5,1897,PRM_a1,50,0,50,50,6,0.8481110254433307,0.3481110254433307,0.12118128603520725,0.04218454174625757
11,6,pass,P,AV,6,2625,PRM_b3,50,0,50,50,6,0.5432098765432098,0.043209876543209846,0.0018670934308794365,8.067687664293856e-5
11,6,pass,P,AV,12,2055,PRM_b3,0,50,50,50,6,0.7560137457044673,0.25601374570446733,0.06554303798963167,0.016779918660575804
11,6,pass,P,AV,14,2843,PRM_a1,0,50,50,50,6,0.49041462327240304,-0.009585376727596961,9.187944700995743e-5,-8.806991131137242e-7
11,6,pass,P,AV,15,1884,PRM_b3,50,0,50,50,6,0.8566978193146417,0.35669781931464173,0.1272333343038208,0.04538385289030368
11,6,pass,P,AV,17,2111,PRM_a1,50,0,50,50,6,0.727994705493051,0.227994705493051,0.051981585732863066,0.011851526330225896
11,6,pass,P,AV,20,1830,PRM_a1,0,50,50,50,6,0.8943089430894309,0.3943089430894309,0.15547954260030403,0.061306974114754026
11,6,pass,P,AV,23,2524,PRM_a1,0,50,50,50,6,0.5717255717255717,0.0717255717255717,0.005144557639360131,3.689963379582629e-4
11,6,pass,P,AV,24,2197,PRM_b3,50,0,50,50,6,0.6887914840325611,0.18879148403256107,0.03564222444321676,0.0067289484468565156
11,6,pass,P,P-AV,8,3860,PRM_a1,50,0,50,50,6,0.3374233128834356,-0.16257668711656442,0.026431179193797283,-0.004297093549911829
11,7,pass,P,APV,4,2117,RAI_b2,50,0,50,50,7,0.7251153592617007,0.22511535926170068,0.05067692497552456,0.011408154172143465
11,7,pass,P,APV,11,2777,RAI_b1,50,0,50,50,7,0.5052824988516307,0.005282498851630679,2.7904794117479446e-5,1.474070428805757e-7
11,7,pass,P,AV,2,2231,RAI_b1,50,0,50,50,7,0.674432863274065,0.17443286327406504,0.03042682378998867,0.005307437994023163
11,7,pass,P,AV,6,2168,RAI_a3,50,0,50,50,7,0.701530612244898,0.201530612244898,0.040614587671803426,0.00818508271957263
11,7,pass,P,AV,7,3300,RAI_b2,20,30,50,50,7,0.4074074074074074,-0.09259259259259262,0.008573388203017836,-7.938322410201703e-4
11,7,pass,P,AV,8,2250,RAI_b1,50,0,50,50,7,0.6666666666666666,0.16666666666666663,0.027777777777777766,0.004629629629629627
11,7,pass,P,AV,15,4213,RAI_a3,50,0,50,50,7,0.3044561306393579,-0.1955438693606421,0.03823740484453187,-0.0074770900976091235
11,7,pass,P,AV,16,4318,RAI_b2,46,0,50,46,7,0.2958579881656805,-0.20414201183431951,0.04167396099576345,-0.008507406238780112
11,7,pass,P,AV,17,2141,RAI_b1,30,20,50,50,7,0.7138221933809215,0.21382219338092145,0.04571993038222817,0.009775935795551059
11,7,pass,P,AV,18,2208,RAI_a3,0,50,50,50,7,0.6840796019900498,0.1840796019900498,0.033885299868815145,0.006237592513164979
11,7,pass,P,AV,19,2002,RAI_b2,50,0,50,50,7,0.7845934379457917,0.2845934379457917,0.08099342492180521,0.02305019724950091
11,7,pass,P,AV,21,2283,RAI_a3,50,0,50,50,7,0.6535947712418301,0.15359477124183007,0.02359135375283011,0.0036235085829510304
11,7,pass,P,AV,23,2089,RAI_b1,50,0,50,50,7,0.7387508394895903,0.2387508394895903,0.05700196335698411,0.013609266604034822
11,7,pass,P,PAV,14,3226,RAI_b1,15,0,50,15,7,0.4188880426504189,-0.0811119573495811,0.006579149625080263,-5.336477037860228e-4
11,7,pass,P,PAV,20,3226,RAI_b1,50,0,50,50,7,0.4188880426504189,-0.0811119573495811,0.006579149625080263,-5.336477037860228e-4
11,7,pass,none,PAV,7,3492,RAI_a3,50,0,50,50,7,0.38035961272475793,-0.11964038727524207,0.014313822267369904,-0.0017125112394571187
11,7,pass,none,PAV,12,3420,RAI_b1,18,32,50,50,7,0.3900709219858156,-0.10992907801418439,0.012084402193048637,-0.0013284271914344246
11,7,pass,none,PAV,20,3946,RAI_b2,0,50,50,50,7,0.328750747160789,-0.171249252839211,0.029326306597988017,-0.0050221080934390715
11,7,pass,none,PAV,24,3104,RAI_b1,50,0,50,50,7,0.43929712460063897,-0.060702875399361034,0.003684839081750351,-2.2368032764618747e-4
11,8,pass,P,AV,1,3345,REI_a2,50,0,50,50,8,0.4007285974499089,-0.09927140255009109,0.009854811364262233,-9.783009459968883e-4
11,8,pass,P,AV,2,3122,REI_b1,50,0,50,50,8,0.43616177636796194,-0.06383822363203806,0.004075318796494103,-2.601611127024387e-4
11,8,pass,P,AV,5,3118,REI_b1,50,0,50,50,8,0.4368546465448769,-0.06314535345512312,0.003987335662972429,-2.5178171978261174e-4
11,8,pass,P,AV,8,3989,REI_b1,24,0,50,24,8,0.3245795219828858,-0.1754204780171142,0.03077234410775284,-0.005398099313089131
11,8,pass,P,AV,10,2473,REI_a2,50,0,50,50,8,0.587293112653497,0.08729311265349704,0.0076200875167361255,6.651811580279531e-4
11,8,pass,P,AV,14,3832,REI_b1,0,50,50,50,8,0.34034653465346537,-0.15965346534653463,0.025489228997157134,-0.004069443738407512
11,8,pass,P,AV,18,3519,REI_b3,50,0,50,50,8,0.3768413840356286,-0.12315861596437139,0.015168044686259515,-0.0018680753904454597
11,8,pass,P,AV,19,4562,REI_a2,50,0,50,50,8,0.27763755678950025,-0.22236244321049975,0.049445056150542725,-0.010994723490315028
11,8,pass,P,AV,20,5551,REI_b1,50,0,50,50,8,0.22217733791153302,-0.27782266208846695,0.0771854315699225,-0.021443862073203066
11,8,pass,P,AV,21,2294,REI_b3,0,50,50,50,8,0.6493506493506493,0.14935064935064934,0.022305616461460617,0.0033313583026856764
11,8,pass,P,AV,23,3707,REI_b1,48,2,50,50,8,0.3540392661731574,-0.1459607338268426,0.021304535819270394,-0.00310962568202096
11,9,pass,P,APV,4,2662,RLI_b2,50,0,50,50,9,0.533462657613967,0.03346265761396705,0.001119749454589587,3.7469792612357695e-5
11,9,pass,P,AV,5,2746,RLI_a1,50,0,50,50,9,0.5125815470643057,0.012581547064305698,1.5829532653133932e-4,1.991600100813684e-6
11,9,pass,P,PAV,1,2882,RLI_b2,50,0,50,50,9,0.4820333041191937,-0.017966695880806294,3.2280216087338185e-4,-5.79968825407916e-6
11,9,pass,P,PAV,12,2048,RLI__b3,0,50,50,50,9,0.7596685082872928,0.2596685082872928,0.06742773419614786,0.017508859155905797
11,9,pass,P,PAV,13,2841,RLI_b2,0,50,50,50,9,0.4908522980812137,-0.009147701918786277,8.368045039496614e-5,-7.654838166429316e-7
11,9,pass,P,PAV,19,1971,RLI_b2,50,0,50,50,9,0.8023340627279358,0.30233406272793584,0.09140588548557944,0.027635112716099693
11,9,pass,P,PAV,21,1720,RLI__b3,0,11,11,11,9,0.9821428571428571,0.4821428571428571,0.23246173469387751,0.11207976494169093
11,9,pass,P,PAV,22,2037,RLI_b2,50,0,50,50,9,0.7654836464857342,0.2654836464857342,0.07048156655136228,0.018711703298082614
11,9,pass,P,PAV,24,1715,RLI__b3,0,8,8,8,9,0.9865470852017937,0.4865470852017937,0.23672806611836147,0.11517935055534627
11,9,pass,P,PVA,16,2784,RLI_b2,50,0,50,50,9,0.50366300366300365,0.00366300366300365,1.3417595835178157e-5,4.9148702692960106e-8
11,10,pass,A,PAV,17,1919,SED_a3,50,0,50,50,10,0.8339651250947687,0.3339651250947687,0.11153270477956452,0.037248033703865174
11,10,pass,A,NA,2,1974,SED_a3,50,0,50,50,10,0.8005822416302766,0.3005822416302766,0.09034968398348198,0.027157510542342108
11,10,pass,P,AV,8,3328,SED_b1,0,50,50,50,10,0.4032258064516129,-0.09677419354838712,0.009365244536940692,-9.063139874458736e-4
11,10,pass,P,AV,14,2333,SED_b1,0,50,50,50,10,0.634737449509521,0.13473744950952105,0.01815418030033073,0.002446047951602554
11,10,pass,P,AV,15,3148,SED_a3,50,0,50,50,10,0.4317111459968603,-0.06828885400313972,0.004663367581062131,-3.1845602790612674e-4
11,10,pass,P,AV,24,1783,SED_a3,42,0,42,42,10,0.9298393913778529,0.4298393913778529,0.18476190238008297,0.07941794366886913
11,10,pass,P,PAV,19,2056,SED__a2,50,0,50,50,10,0.7554945054945055,0.2554945054945055,0.0652774423378819,0.01667802785006323
11,11,pass,A,PVA,10,5331,SLT_a1,50,0,50,50,11,0.23250898330162756,-0.26749101669837244,0.07155144401432896,-0.019139368505629528
11,12,pass,P,APV,1,2054,TVG__a2,50,0,50,50,12,0.7565337001375516,0.2565337001375516,0.06580953930626325,0.016882364622583353
11,12,pass,P,APV,9,2559,TVG_a3,0,50,50,50,12,0.5615109749872383,0.06151097498723834,0.003783600043880661,2.3273292766085724e-4
11,12,pass,P,APV,13,1838,TVG__a2,42,8,50,50,12,0.8885298869143781,0.38852988691437806,0.1509554730256994,0.058650712863781436
11,12,pass,P,PAV,3,3855,TVG_a3,50,0,50,50,12,0.3379416282642089,-0.16205837173579107,0.026262915849655847,-0.004256125379629327
11,12,pass,none,PAV,22,2329,TVG_a3,0,50,50,50,12,0.6362058993637941,0.13620589936379413,0.018552047021500012,0.0025268982496028073
11,13,pass,P,APV,18,2427,ZAL_b3,0,50,50,50,13,0.60207991242474,0.10207991242474002,0.010420308520642591,0.0010637041812259678
11,13,pass,P,AV,5,2308,ZAL_b1,50,0,50,50,13,0.6440281030444965,0.14402810304449654,0.020744094466596114,0.0029877325753996753
11,13,pass,P,AVP,14,3035,ZAL_b1,50,0,50,50,13,0.4517453798767967,-0.04825462012320331,0.0023285083632346576,-1.123612865215903e-4
11,13,pass,P,PAV,3,3027,ZAL_b3,50,0,50,50,13,0.45323444581788214,-0.04676555418211786,0.0021870170579606015,-1.0227706472127251e-4
