window_key,window,sentence_type,condition_key,condition,filename_suffix,agent_num,patient_num,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,1.000000,0.153909,0.353587,207,0.104757,0.203061
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.000000,0.729080,0.420418,163,0.663220,0.794939
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.050000,0.647436,0.465295,78,0.542067,0.752805
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.100000,0.717396,0.430794,169,0.651120,0.783672
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.150000,0.727160,0.428852,162,0.659773,0.794548
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.200000,0.708095,0.444470,168,0.639512,0.776678
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.250000,0.707219,0.432603,169,0.640665,0.773773
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.300000,0.701538,0.441601,156,0.630826,0.772251
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.350000,0.684302,0.452008,172,0.615372,0.753233
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.400000,0.709231,0.446315,156,0.637763,0.780698
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.450000,0.734318,0.426751,176,0.669983,0.798653
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.500000,0.743185,0.422572,157,0.675735,0.810634
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.550000,0.730920,0.429902,163,0.663575,0.798265
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.600000,0.771758,0.398209,165,0.709756,0.833759
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.650000,0.755765,0.421859,170,0.691054,0.820475
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.700000,0.719871,0.423722,155,0.651803,0.787939
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.750000,0.754104,0.413026,173,0.691300,0.816908
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.800000,0.726792,0.435267,159,0.657755,0.795830
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.850000,0.709102,0.440152,167,0.640982,0.777222
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.900000,0.688639,0.449347,169,0.619509,0.757769
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.950000,0.635488,0.469921,164,0.562098,0.708877
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,1.000000,0.660594,0.464301,165,0.588302,0.732885
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.000000,0.119755,0.312742,163,0.070763,0.168746
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.050000,0.199231,0.391845,78,0.110495,0.287966
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.100000,0.123314,0.321201,169,0.073898,0.172729
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.150000,0.138889,0.331233,162,0.086841,0.190937
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.200000,0.115119,0.315504,168,0.066436,0.163802
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.250000,0.107574,0.299308,169,0.061527,0.153621
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.300000,0.125385,0.323564,156,0.073573,0.177196
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.350000,0.152791,0.355046,172,0.098647,0.206935
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.400000,0.111795,0.305425,156,0.062888,0.160702
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.450000,0.089659,0.281579,176,0.047209,0.132109
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.500000,0.110318,0.309164,157,0.060970,0.159666
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.550000,0.106503,0.301911,163,0.059208,0.153798
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.600000,0.098788,0.289892,165,0.053652,0.143924
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.650000,0.127882,0.329815,170,0.077291,0.178474
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.700000,0.127097,0.323405,155,0.075144,0.179050
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.750000,0.112254,0.303227,173,0.066146,0.158362
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.800000,0.122013,0.320894,159,0.071115,0.172910
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.850000,0.133533,0.331744,167,0.082191,0.184875
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.900000,0.159527,0.355152,169,0.104888,0.214165
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.950000,0.198093,0.390731,164,0.137071,0.259115
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,1.000000,0.192691,0.385513,165,0.132666,0.252715
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.000000,0.516200,0.485535,194,0.446482,0.585919
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.050000,0.505670,0.486615,194,0.435796,0.575544
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.100000,0.479794,0.485773,194,0.410041,0.549547
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.150000,0.436907,0.482758,194,0.367587,0.506227
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.200000,0.419072,0.474250,194,0.350974,0.487171
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.250000,0.381546,0.480716,194,0.312520,0.450573
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.300000,0.383093,0.481529,194,0.313949,0.452236
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.350000,0.382371,0.477225,194,0.313846,0.450897
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.400000,0.381340,0.476394,194,0.312934,0.449746
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.450000,0.369897,0.472985,194,0.301980,0.437814
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.500000,0.364948,0.467134,194,0.297872,0.432025
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.550000,0.387216,0.475603,194,0.318924,0.455509
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.600000,0.372990,0.473046,194,0.305064,0.440915
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.650000,0.367113,0.469069,194,0.299759,0.434468
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.700000,0.375361,0.472121,194,0.307568,0.443154
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.750000,0.353505,0.465850,194,0.286613,0.420397
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.800000,0.362371,0.474398,194,0.294252,0.430491
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.850000,0.341959,0.459500,194,0.275978,0.407939
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.900000,0.336082,0.463840,194,0.269479,0.402686
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.950000,0.324124,0.459271,194,0.258176,0.390071
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,1.000000,0.310000,0.452064,194,0.245087,0.374913
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.000000,0.297812,0.444198,194,0.234029,0.361595
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.050000,0.319794,0.451686,194,0.254935,0.384652
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.100000,0.358144,0.462900,194,0.291676,0.424613
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.150000,0.402474,0.479393,194,0.333637,0.471311
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.200000,0.437629,0.480514,194,0.368631,0.506627
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.250000,0.491546,0.494314,194,0.420567,0.562526
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.300000,0.483402,0.484763,194,0.413794,0.553010
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.350000,0.482371,0.488568,194,0.412217,0.552525
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.400000,0.470412,0.485227,194,0.400738,0.540087
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.450000,0.475567,0.488800,194,0.405379,0.545755
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.500000,0.450515,0.476999,194,0.382022,0.519009
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.550000,0.428247,0.486125,194,0.358444,0.498051
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.600000,0.421753,0.481581,194,0.352602,0.490904
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.650000,0.444845,0.483051,194,0.375483,0.514207
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.700000,0.459794,0.485004,194,0.390151,0.529436
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.750000,0.463505,0.485952,194,0.393727,0.533284
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.800000,0.452474,0.486675,194,0.382592,0.522357
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.850000,0.478969,0.478511,194,0.410259,0.547679
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.900000,0.461031,0.487701,194,0.391001,0.531061
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.950000,0.492680,0.488031,194,0.422603,0.562758
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,1.000000,0.514948,0.486307,194,0.445119,0.584778
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.000000,0.580499,0.479684,198,0.512320,0.648678
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.050000,0.555455,0.484264,198,0.486624,0.624285
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.100000,0.552020,0.483497,198,0.483299,0.620741
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.150000,0.549596,0.489254,198,0.480056,0.619135
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.200000,0.510202,0.482004,198,0.441693,0.578711
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.250000,0.504949,0.487756,198,0.435623,0.574276
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.300000,0.487576,0.492887,198,0.417520,0.557632
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.350000,0.480606,0.492143,198,0.410656,0.550556
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.400000,0.484141,0.485185,198,0.415180,0.553103
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.450000,0.481616,0.489899,198,0.411985,0.551247
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.500000,0.476061,0.480451,198,0.407772,0.544349
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.550000,0.446566,0.489499,198,0.376991,0.516140
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.600000,0.442222,0.482556,198,0.373635,0.510810
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.650000,0.413232,0.484669,198,0.344344,0.482120
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.700000,0.405051,0.477862,198,0.337130,0.472971
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.750000,0.381616,0.477865,198,0.313695,0.449537
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.800000,0.386667,0.468652,198,0.320055,0.453278
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.850000,0.403939,0.482639,198,0.335340,0.472539
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.900000,0.396566,0.485489,198,0.327561,0.465570
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.950000,0.394141,0.475198,198,0.326600,0.461683
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,1.000000,0.375859,0.478489,198,0.307849,0.443868
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.000000,0.270769,0.432631,198,0.209277,0.332260
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.050000,0.278586,0.436918,198,0.216485,0.340687
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.100000,0.300707,0.450648,198,0.236655,0.364759
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.150000,0.314646,0.452748,198,0.250296,0.378997
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.200000,0.322323,0.458455,198,0.257161,0.387485
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.250000,0.333737,0.457725,198,0.268679,0.398796
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.300000,0.376364,0.469387,198,0.309648,0.443079
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.350000,0.399091,0.477767,198,0.331184,0.466998
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.400000,0.407071,0.482534,198,0.338486,0.475655
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.450000,0.409293,0.483870,198,0.340519,0.478067
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.500000,0.405960,0.477080,198,0.338150,0.473769
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.550000,0.386768,0.471912,198,0.319693,0.453842
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.600000,0.367778,0.470708,198,0.300874,0.434681
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.650000,0.377374,0.469653,198,0.310620,0.444127
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.700000,0.423939,0.476146,198,0.356263,0.491616
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.750000,0.459596,0.491652,198,0.389716,0.529476
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.800000,0.467071,0.486227,198,0.397961,0.536180
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.850000,0.473838,0.489608,198,0.404249,0.543428
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.900000,0.486667,0.492646,198,0.416645,0.556688
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,0.950000,0.494343,0.487326,198,0.425078,0.563609
linguistic_encoding_3,Linguistic encoding III,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,patient,1.000000,0.508081,0.489059,198,0.438569,0.577593
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.000000,0.703749,0.448056,184,0.637687,0.769811
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.050000,0.690978,0.443822,184,0.625540,0.756416
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.100000,0.698587,0.448868,184,0.632405,0.764769
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.150000,0.694457,0.447958,184,0.628409,0.760504
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.200000,0.715870,0.433605,184,0.651938,0.779801
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.250000,0.725543,0.435789,184,0.661290,0.789797
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.300000,0.728696,0.430918,184,0.665160,0.792231
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.350000,0.731957,0.432030,184,0.668257,0.795656
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.400000,0.695761,0.450478,184,0.629341,0.762180
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.450000,0.697391,0.446785,184,0.631516,0.763266
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.500000,0.680870,0.454225,184,0.613898,0.747841
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.550000,0.671413,0.452445,184,0.604704,0.738122
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.600000,0.655652,0.459116,184,0.587959,0.723345
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.650000,0.635543,0.468682,184,0.566440,0.704647
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.700000,0.601087,0.477163,184,0.530733,0.671441
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.750000,0.613478,0.471042,184,0.544027,0.682930
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.800000,0.603043,0.470892,184,0.533614,0.672473
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.850000,0.559674,0.485368,184,0.488110,0.631238
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.900000,0.533587,0.485281,184,0.462036,0.605138
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,0.950000,0.530000,0.485308,184,0.458445,0.601555
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,agent,1.000000,0.505870,0.486558,184,0.434130,0.577609
