"item","type","cond","block","time","xp","yp","ps","who","agent","patient","ms","rev_ms","time_bin50","a_prop_50","p_prop_50","time_bin20","a_prop_20","p_prop_20","time_bin50_neg","a_prop_50n","p_prop_50n","time_bin20_neg","a_prop_20n","p_prop_20n","ppt_id","rep","wo","sol","time_start","time_end","tw","ppt.no"
10,"pass","A",37,1450809,684.3,292.8,729,"a","1","0",1141,4192,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450810,684.2,292.8,729,"a","1","0",1142,4191,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450811,684.1,292.7,728,"a","1","0",1143,4190,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450812,684,292.6,728,"a","1","0",1144,4189,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450813,684.1,293,729,"a","1","0",1145,4188,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450814,684.4,293.7,729,"a","1","0",1146,4187,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450815,684.8,294.4,730,"a","1","0",1147,4186,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450816,684,294.6,730,"a","1","0",1148,4185,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450817,683.1,294.1,729,"a","1","0",1149,4184,22,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450818,682.3,293.2,727,"a","1","0",1150,4183,23,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450819,682.4,292.4,726,"a","1","0",1151,4182,23,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450820,682.6,291.9,726,"a","1","0",1152,4181,23,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450821,682.9,292.3,727,"a","1","0",1153,4180,23,1,0,57,1,0,83,1,0,209,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450822,683.5,292.6,727,"a","1","0",1154,4179,23,1,0,57,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450823,684.1,292.6,727,"a","1","0",1155,4178,23,1,0,57,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450824,684.6,292.4,727,"a","1","0",1156,4177,23,1,0,57,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450825,685,292.4,728,"a","1","0",1157,4176,23,1,0,57,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450826,685.3,291.6,729,"a","1","0",1158,4175,23,1,0,57,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450827,685.4,290.8,731,"a","1","0",1159,4174,23,1,0,57,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450828,685.3,290.2,731,"a","1","0",1160,4173,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450829,685.1,291.8,730,"a","1","0",1161,4172,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450830,683.9,293.1,729,"a","1","0",1162,4171,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450831,682.7,294.3,728,"a","1","0",1163,4170,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450832,681.4,294.4,728,"a","1","0",1164,4169,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450833,681.2,294.6,727,"a","1","0",1165,4168,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450834,681.5,294.8,727,"a","1","0",1166,4167,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450835,683.1,294.9,730,"a","1","0",1167,4166,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450836,684.8,294.9,732,"a","1","0",1168,4165,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450837,685.8,294.6,734,"a","1","0",1169,4164,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450838,685.8,293.4,732,"a","1","0",1170,4163,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450839,685.1,292.1,730,"a","1","0",1171,4162,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450840,684.2,290.9,729,"a","1","0",1172,4161,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450841,683.4,290.7,729,"a","1","0",1173,4160,23,1,0,58,1,0,83,1,0,208,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450842,683.5,290.6,729,"a","1","0",1174,4159,23,1,0,58,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450843,683.8,290.4,729,"a","1","0",1175,4158,23,1,0,58,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450844,683.5,290,728,"a","1","0",1176,4157,23,1,0,58,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450845,682.9,289.5,728,"a","1","0",1177,4156,23,1,0,58,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450846,682,288.5,727,"a","1","0",1178,4155,23,1,0,58,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450847,681.7,287.8,726,"a","1","0",1179,4154,23,1,0,58,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450848,681.5,287.4,725,"a","1","0",1180,4153,23,1,0,59,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450849,680.7,287.1,725,"a","1","0",1181,4152,23,1,0,59,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450850,680,286.6,726,"a","1","0",1182,4151,23,1,0,59,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450851,679.1,286,726,"a","1","0",1183,4150,23,1,0,59,1,0,83,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450852,679,285.8,727,"a","1","0",1184,4149,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450853,678.9,286.6,727,"a","1","0",1185,4148,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450854,678.9,287.7,727,"a","1","0",1186,4147,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450855,679,288.9,727,"a","1","0",1187,4146,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450856,679.4,288.6,726,"a","1","0",1188,4145,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450857,680,287.5,727,"a","1","0",1189,4144,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450858,680.4,286.5,729,"a","1","0",1190,4143,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450859,680.6,286.2,729,"a","1","0",1191,4142,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450860,680.7,286.2,727,"a","1","0",1192,4141,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450861,680.8,285.9,727,"a","1","0",1193,4140,23,1,0,59,1,0,82,1,0,207,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450862,680.4,285.6,727,"a","1","0",1194,4139,23,1,0,59,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450863,680,285,728,"a","1","0",1195,4138,23,1,0,59,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450864,679.5,284.8,727,"a","1","0",1196,4137,23,1,0,59,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450865,679.3,284.6,727,"a","1","0",1197,4136,23,1,0,59,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450866,679.1,284.6,727,"a","1","0",1198,4135,23,1,0,59,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450867,679.4,284.7,727,"a","1","0",1199,4134,23,1,0,59,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450868,679.8,284.7,727,"a","1","0",1200,4133,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450869,680.2,284.8,727,"a","1","0",1201,4132,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450870,680.2,284.6,729,"a","1","0",1202,4131,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450871,680.8,284.5,730,"a","1","0",1203,4130,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450872,681.5,284.1,730,"a","1","0",1204,4129,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450873,681.4,283.7,729,"a","1","0",1205,4128,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450874,680.6,282.6,729,"a","1","0",1206,4127,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450875,680.4,281.8,728,"a","1","0",1207,4126,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450876,681.6,281.2,728,"a","1","0",1208,4125,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450877,682.9,280.6,728,"a","1","0",1209,4124,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450878,683.6,280,730,"a","1","0",1210,4123,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450879,683.6,279.6,731,"a","1","0",1211,4122,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450880,683.7,279.9,732,"a","1","0",1212,4121,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450881,683.2,280.1,730,"a","1","0",1213,4120,24,1,0,60,1,0,82,1,0,206,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450882,682.7,280,729,"a","1","0",1214,4119,24,1,0,60,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450883,682.1,279.9,728,"a","1","0",1215,4118,24,1,0,60,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450884,681.7,279.8,727,"a","1","0",1216,4117,24,1,0,60,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450885,681.2,279.5,727,"a","1","0",1217,4116,24,1,0,60,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450886,681.2,279.1,727,"a","1","0",1218,4115,24,1,0,60,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450887,682.2,278.7,727,"a","1","0",1219,4114,24,1,0,60,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450888,683.1,278.9,729,"a","1","0",1220,4113,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450889,683.5,279.9,731,"a","1","0",1221,4112,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450890,683.5,281.2,734,"a","1","0",1222,4111,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450891,683.9,282.3,735,"a","1","0",1223,4110,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450892,684.2,282.9,736,"a","1","0",1224,4109,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450893,684.3,283.3,734,"a","1","0",1225,4108,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450894,684.2,283.5,730,"a","1","0",1226,4107,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450895,684.2,283.6,728,"a","1","0",1227,4106,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450896,684.1,284.6,729,"a","1","0",1228,4105,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450897,683.7,286,731,"a","1","0",1229,4104,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450898,682.9,287.4,731,"a","1","0",1230,4103,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450899,682.4,286.4,732,"a","1","0",1231,4102,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450900,681.9,285,732,"a","1","0",1232,4101,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450901,681.9,283.9,734,"a","1","0",1233,4100,24,1,0,61,1,0,82,1,0,205,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450902,681.7,284.5,735,"a","1","0",1234,4099,24,1,0,61,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450903,681.6,285,734,"a","1","0",1235,4098,24,1,0,61,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450904,681.3,286.3,733,"a","1","0",1236,4097,24,1,0,61,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450905,681,287.3,733,"a","1","0",1237,4096,24,1,0,61,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450906,681.2,288.2,734,"a","1","0",1238,4095,24,1,0,61,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450907,682.3,287.9,736,"a","1","0",1239,4094,24,1,0,61,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450908,683.3,287.6,735,"a","1","0",1240,4093,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450909,683.2,287.4,735,"a","1","0",1241,4092,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450910,682.3,287.2,736,"a","1","0",1242,4091,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450911,681.3,287.2,738,"a","1","0",1243,4090,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450912,681.2,287.3,740,"a","1","0",1244,4089,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450913,681.2,287.8,740,"a","1","0",1245,4088,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450914,680.4,288.5,740,"a","1","0",1246,4087,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450915,679.5,289,741,"a","1","0",1247,4086,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450916,678.1,288.4,739,"a","1","0",1248,4085,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450917,677.6,287.6,737,"a","1","0",1249,4084,24,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450918,678,287,735,"a","1","0",1250,4083,25,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450919,679,287.1,736,"a","1","0",1251,4082,25,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450920,679.4,287.2,737,"a","1","0",1252,4081,25,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450921,679.2,286.9,738,"a","1","0",1253,4080,25,1,0,62,1,0,81,1,0,204,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450922,678.9,286.5,740,"a","1","0",1254,4079,25,1,0,62,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450923,679,286,741,"a","1","0",1255,4078,25,1,0,62,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450924,678.9,285.9,741,"a","1","0",1256,4077,25,1,0,62,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450925,678.7,285.9,740,"a","1","0",1257,4076,25,1,0,62,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450926,678.8,285.9,739,"a","1","0",1258,4075,25,1,0,62,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450927,679,284,738,"a","1","0",1259,4074,25,1,0,62,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450928,678.5,281.9,737,"a","1","0",1260,4073,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450929,677.4,278.4,736,"a","1","0",1261,4072,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450930,673.7,276.6,735,"a","1","0",1262,4071,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450931,667.4,274.9,737,"a","1","0",1263,4070,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450932,659.2,273.3,739,"a","1","0",1264,4069,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450933,649.4,271.7,742,"a","1","0",1265,4068,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450934,639.1,269.8,744,"a","1","0",1266,4067,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450935,627.5,269.2,744,"a","1","0",1267,4066,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450936,616.9,269.9,744,"a","1","0",1268,4065,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450937,608.4,272.7,743,"a","1","0",1269,4064,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450938,601.6,277,743,"a","1","0",1270,4063,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450939,597.9,280.7,743,"a","1","0",1271,4062,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450940,595.9,282.6,743,"a","1","0",1272,4061,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450941,596.1,283.4,743,"a","1","0",1273,4060,25,1,0,63,1,0,81,1,0,203,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450942,599.5,283.7,743,"a","1","0",1274,4059,25,1,0,63,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450943,605.1,284.1,744,"a","1","0",1275,4058,25,1,0,63,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450944,613.1,284.5,744,"a","1","0",1276,4057,25,1,0,63,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450945,619,284.9,743,"a","1","0",1277,4056,25,1,0,63,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450946,623.7,284.6,743,"a","1","0",1278,4055,25,1,0,63,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450947,628,284.2,744,"a","1","0",1279,4054,25,1,0,63,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450948,631.5,283.4,744,"a","1","0",1280,4053,25,1,0,64,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450949,635.3,282.6,744,"a","1","0",1281,4052,25,1,0,64,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450950,636.9,279.8,743,"a","1","0",1282,4051,25,1,0,64,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450951,637.8,276.8,743,"a","1","0",1283,4050,25,1,0,64,1,0,81,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450952,635.9,274.4,742,"a","1","0",1284,4049,25,1,0,64,1,0,80,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450953,633.8,273.7,742,"a","1","0",1285,4048,25,1,0,64,1,0,80,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450954,632.1,273.7,742,"a","1","0",1286,4047,25,1,0,64,1,0,80,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450955,631.3,273.6,742,"a","1","0",1287,4046,25,1,0,64,1,0,80,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450956,630.2,273.4,742,"a","1","0",1288,4045,25,1,0,64,1,0,80,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
10,"pass","A",37,1450957,628.7,274.4,744,"a","1","0",1289,4044,25,1,0,64,1,0,80,1,0,202,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"2","11"
