participant,referent,time_bin_start_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
ATL_a3,patient,2250,0.328000,0.466819,5,0.000000,0.745536
ATL_a3,patient,2300,0.444000,0.515442,5,0.000000,0.905025
ATL_a3,patient,2350,0.412000,0.536954,5,0.000000,0.892267
ATL_a3,patient,2400,0.600000,0.547723,5,0.110102,1.000000
ATL_a3,patient,2450,0.600000,0.547723,5,0.110102,1.000000
ATL_a3,patient,2500,0.600000,0.547723,5,0.110102,1.000000
ATL_a3,patient,2550,0.600000,0.547723,5,0.110102,1.000000
ATL_a3,patient,2600,0.600000,0.547723,5,0.110102,1.000000
ATL_a3,patient,2650,0.600000,0.547723,5,0.110102,1.000000
ATL_a3,patient,2700,0.600000,0.547723,5,0.110102,1.000000
ATL_a3,patient,2750,0.600000,0.547723,5,0.110102,1.000000
ATL_a3,patient,2800,0.596000,0.544132,5,0.109313,1.000000
ATL_a3,patient,2850,0.400000,0.547723,5,0.000000,0.889898
ATL_a3,patient,2900,0.276000,0.436898,5,0.000000,0.666774
ATL_a3,patient,2950,0.200000,0.447214,5,0.000000,0.600000
ATL_a3,patient,3000,0.324000,0.463552,5,0.000000,0.738613
ATL_a3,patient,3050,0.400000,0.547723,5,0.000000,0.889898
ATL_a3,patient,3100,0.400000,0.547723,5,0.000000,0.889898
ATL_a3,patient,3150,0.400000,0.547723,5,0.000000,0.889898
ATL_a3,patient,3200,0.400000,0.547723,5,0.000000,0.889898
ATL_a3,patient,3250,0.400000,0.547723,5,0.000000,0.889898
ATL_a3,patient,3300,0.432000,0.522609,5,0.000000,0.899436
ATL_a3,patient,3350,0.700000,0.447214,5,0.300000,1.000000
ATL_a3,patient,3400,0.624000,0.445960,5,0.225122,1.000000
ATL_a3,patient,3450,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,0,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,50,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,100,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,150,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,200,0.740000,0.224944,5,0.538804,0.941196
GVD_b3,agent,250,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,300,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,350,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,400,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,450,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,500,0.472000,0.503905,5,0.021294,0.922706
GVD_b3,agent,550,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,600,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,650,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,700,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,750,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,800,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,agent,850,0.492000,0.500320,5,0.044500,0.939500
GVD_b3,agent,900,0.508000,0.500320,5,0.060500,0.955500
GVD_b3,agent,950,0.748000,0.433036,5,0.360681,1.000000
GVD_b3,agent,1000,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,agent,1050,0.704000,0.413618,5,0.334049,1.000000
GVD_b3,agent,1100,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,1150,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,1200,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,1250,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,1300,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,1350,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,1400,0.204000,0.445062,5,0.000000,0.602075
GVD_b3,agent,1450,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,1500,0.056000,0.125220,5,0.000000,0.168000
GVD_b3,agent,1550,0.000000,0.000000,5,0.000000,0.000000
GVD_b3,agent,1600,0.000000,0.000000,5,0.000000,0.000000
GVD_b3,agent,1650,0.000000,0.000000,5,0.000000,0.000000
GVD_b3,agent,1700,0.000000,0.000000,5,0.000000,0.000000
GVD_b3,agent,1750,0.044000,0.098387,5,0.000000,0.132000
GVD_b3,agent,1800,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,1850,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,1900,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,1950,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2000,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2050,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2100,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2150,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2200,0.264000,0.434143,5,0.000000,0.652309
GVD_b3,agent,2250,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,2300,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,2350,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,agent,2400,0.320000,0.460435,5,0.000000,0.731825
GVD_b3,agent,2450,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2500,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2550,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2600,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2650,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2700,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2750,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2800,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2850,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2900,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,2950,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,3000,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,3050,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,3100,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,3150,0.028000,0.062610,5,0.000000,0.084000
GVD_b3,agent,3200,0.000000,0.000000,5,0.000000,0.000000
GVD_b3,agent,3250,0.072000,0.160997,5,0.000000,0.216000
GVD_b3,agent,3300,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,3350,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,3400,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,agent,3450,0.216000,0.439636,5,0.000000,0.609223
GVD_b3,patient,0,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,50,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,100,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,150,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,200,0.260000,0.224944,5,0.058804,0.461196
GVD_b3,patient,250,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,300,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,350,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,400,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,450,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,500,0.528000,0.503905,5,0.077294,0.978706
GVD_b3,patient,550,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,600,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,650,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,700,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,750,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,800,0.400000,0.547723,5,0.000000,0.889898
GVD_b3,patient,850,0.508000,0.500320,5,0.060500,0.955500
GVD_b3,patient,900,0.492000,0.500320,5,0.044500,0.939500
GVD_b3,patient,950,0.252000,0.433036,5,0.000000,0.639319
GVD_b3,patient,1000,0.200000,0.447214,5,0.000000,0.600000
GVD_b3,patient,1050,0.296000,0.413618,5,0.000000,0.665951
GVD_b3,patient,1100,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,1150,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,1200,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,1250,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,1300,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,1350,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,1400,0.796000,0.445062,5,0.397925,1.000000
GVD_b3,patient,1450,0.700000,0.447214,5,0.300000,1.000000
GVD_b3,patient,1500,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,1550,0.720000,0.438178,5,0.328082,1.000000
GVD_b3,patient,1600,0.888000,0.250440,5,0.664000,1.000000
GVD_b3,patient,1650,0.900000,0.223607,5,0.700000,1.000000
GVD_b3,patient,1700,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,1750,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,1800,0.764000,0.434143,5,0.375691,1.000000
GVD_b3,patient,1850,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,1900,0.672000,0.466819,5,0.254464,1.000000
GVD_b3,patient,1950,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2000,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2050,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2100,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2150,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2200,0.736000,0.434143,5,0.347691,1.000000
GVD_b3,patient,2250,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,2300,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,2350,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,2400,0.680000,0.460435,5,0.268175,1.000000
GVD_b3,patient,2450,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2500,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2550,0.732000,0.434879,5,0.343032,1.000000
GVD_b3,patient,2600,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,2650,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,2700,0.712000,0.441271,5,0.317315,1.000000
GVD_b3,patient,2750,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2800,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2850,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2900,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,2950,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,3000,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,3050,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,3100,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,3150,0.604000,0.542291,5,0.118960,1.000000
GVD_b3,patient,3200,0.600000,0.547723,5,0.110102,1.000000
GVD_b3,patient,3250,0.660000,0.477493,5,0.232917,1.000000
GVD_b3,patient,3300,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,3350,0.800000,0.447214,5,0.400000,1.000000
GVD_b3,patient,3400,0.688000,0.454665,5,0.281336,1.000000
GVD_b3,patient,3450,0.584000,0.534116,5,0.106272,1.000000
IEM_a2,agent,0,0.064000,0.143108,5,0.000000,0.192000
IEM_a2,agent,50,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,100,0.192000,0.429325,5,0.000000,0.576000
IEM_a2,agent,150,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,agent,200,0.136000,0.186762,5,0.000000,0.303045
IEM_a2,agent,250,0.340000,0.403237,5,0.000000,0.700666
IEM_a2,agent,300,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,agent,350,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,agent,400,0.652000,0.485304,5,0.217931,1.000000
IEM_a2,agent,450,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,agent,500,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,agent,550,0.432000,0.499720,5,0.000000,0.878963
IEM_a2,agent,600,0.116000,0.259384,5,0.000000,0.348000
IEM_a2,agent,650,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,agent,700,0.152000,0.215685,5,0.000000,0.344914
IEM_a2,agent,750,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,800,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,850,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,900,0.460000,0.507937,5,0.005687,0.914313
IEM_a2,agent,950,0.744000,0.433220,5,0.356516,1.000000
IEM_a2,agent,1000,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,agent,1050,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,agent,1100,0.796000,0.445062,5,0.397925,1.000000
IEM_a2,agent,1150,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,agent,1200,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,agent,1250,0.748000,0.433036,5,0.360681,1.000000
IEM_a2,agent,1300,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,agent,1350,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,agent,1400,0.516000,0.469553,5,0.096019,0.935981
IEM_a2,agent,1450,0.320000,0.460435,5,0.000000,0.731825
IEM_a2,agent,1500,0.216000,0.439636,5,0.000000,0.609223
IEM_a2,agent,1550,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,1600,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,1650,0.228000,0.435798,5,0.000000,0.617790
IEM_a2,agent,1700,0.236000,0.335976,5,0.000000,0.536506
IEM_a2,agent,1750,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,1800,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,1850,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,1900,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,1950,0.116000,0.259384,5,0.000000,0.348000
IEM_a2,agent,2000,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,agent,2050,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,agent,2100,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,agent,2150,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,agent,2200,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,agent,2250,0.144000,0.321994,5,0.000000,0.432000
IEM_a2,agent,2300,0.408000,0.531902,5,0.000000,0.883748
IEM_a2,agent,2350,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,agent,2400,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,agent,2450,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,agent,2500,0.580000,0.531037,5,0.105026,1.000000
IEM_a2,agent,2550,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,2600,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,2650,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,2700,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,agent,2750,0.260000,0.433590,5,0.000000,0.647814
IEM_a2,agent,2800,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,2850,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,2900,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,2950,0.264000,0.361773,5,0.000000,0.587580
IEM_a2,agent,3000,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,3050,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,3100,0.240000,0.433590,5,0.000000,0.627814
IEM_a2,agent,3150,0.388000,0.531714,5,0.000000,0.863580
IEM_a2,agent,3200,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,3250,0.212000,0.441271,5,0.000000,0.606685
IEM_a2,agent,3300,0.344000,0.481331,5,0.000000,0.774516
IEM_a2,agent,3350,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,agent,3400,0.284000,0.414343,5,0.000000,0.654600
IEM_a2,agent,3450,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,0,0.328000,0.466819,5,0.000000,0.745536
IEM_a2,patient,50,0.320000,0.460435,5,0.000000,0.731825
IEM_a2,patient,100,0.408000,0.540666,5,0.000000,0.891587
IEM_a2,patient,150,0.700000,0.447214,5,0.300000,1.000000
IEM_a2,patient,200,0.664000,0.408509,5,0.298618,1.000000
IEM_a2,patient,250,0.504000,0.487319,5,0.068128,0.939872
IEM_a2,patient,300,0.144000,0.321994,5,0.000000,0.432000
IEM_a2,patient,350,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,patient,400,0.036000,0.080498,5,0.000000,0.108000
IEM_a2,patient,450,0.000000,0.000000,5,0.000000,0.000000
IEM_a2,patient,500,0.188000,0.420381,5,0.000000,0.564000
IEM_a2,patient,550,0.368000,0.483446,5,0.000000,0.800407
IEM_a2,patient,600,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,650,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,700,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,750,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,800,0.548000,0.511390,5,0.090599,1.000000
IEM_a2,patient,850,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,patient,900,0.340000,0.477493,5,0.000000,0.767083
IEM_a2,patient,950,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,patient,1000,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,patient,1050,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,patient,1100,0.204000,0.445062,5,0.000000,0.602075
IEM_a2,patient,1150,0.216000,0.439636,5,0.000000,0.609223
IEM_a2,patient,1200,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,patient,1250,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,patient,1300,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,patient,1350,0.200000,0.447214,5,0.000000,0.600000
IEM_a2,patient,1400,0.372000,0.511781,5,0.000000,0.829751
IEM_a2,patient,1450,0.480000,0.501996,5,0.031001,0.928999
IEM_a2,patient,1500,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,1550,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,1600,0.476000,0.502872,5,0.026218,0.925782
IEM_a2,patient,1650,0.572000,0.525281,5,0.102175,1.000000
IEM_a2,patient,1700,0.656000,0.481331,5,0.225484,1.000000
IEM_a2,patient,1750,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,patient,1800,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,patient,1850,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,patient,1900,0.680000,0.460435,5,0.268175,1.000000
IEM_a2,patient,1950,0.684000,0.457471,5,0.274825,1.000000
IEM_a2,patient,2000,0.836000,0.366715,5,0.508000,1.000000
IEM_a2,patient,2050,1.000000,0.000000,5,1.000000,1.000000
IEM_a2,patient,2100,1.000000,0.000000,5,1.000000,1.000000
IEM_a2,patient,2150,1.000000,0.000000,5,1.000000,1.000000
IEM_a2,patient,2200,0.920000,0.109545,5,0.822020,1.000000
IEM_a2,patient,2250,0.636000,0.465274,5,0.219846,1.000000
IEM_a2,patient,2300,0.368000,0.498919,5,0.000000,0.814247
IEM_a2,patient,2350,0.348000,0.485304,5,0.000000,0.782069
IEM_a2,patient,2400,0.204000,0.445062,5,0.000000,0.602075
IEM_a2,patient,2450,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,patient,2500,0.420000,0.531037,5,0.000000,0.894974
IEM_a2,patient,2550,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,2600,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,2650,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,2700,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,2750,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,2800,0.600000,0.547723,5,0.110102,1.000000
IEM_a2,patient,2850,0.688000,0.454665,5,0.281336,1.000000
IEM_a2,patient,2900,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,patient,2950,0.736000,0.361773,5,0.412420,1.000000
IEM_a2,patient,3000,0.800000,0.447214,5,0.400000,1.000000
IEM_a2,patient,3050,0.644000,0.493640,5,0.202475,1.000000
IEM_a2,patient,3100,0.560000,0.517687,5,0.096967,1.000000
IEM_a2,patient,3150,0.440000,0.517687,5,0.000000,0.903033
IEM_a2,patient,3200,0.552000,0.513342,5,0.092853,1.000000
IEM_a2,patient,3250,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,patient,3300,0.400000,0.547723,5,0.000000,0.889898
IEM_a2,patient,3350,0.528000,0.503905,5,0.077294,0.978706
IEM_a2,patient,3400,0.564000,0.520077,5,0.098829,1.000000
IEM_a2,patient,3450,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,0,0.528000,0.503905,5,0.077294,0.978706
ZAL_b3,agent,50,0.460000,0.507937,5,0.005687,0.914313
ZAL_b3,agent,100,0.408000,0.540666,5,0.000000,0.891587
ZAL_b3,agent,150,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,200,0.592000,0.540666,5,0.108413,1.000000
ZAL_b3,agent,250,0.444000,0.515442,5,0.000000,0.905025
ZAL_b3,agent,300,0.428000,0.525281,5,0.000000,0.897825
ZAL_b3,agent,350,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,400,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,450,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,500,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,550,0.348000,0.485304,5,0.000000,0.782069
ZAL_b3,agent,600,0.368000,0.507070,5,0.000000,0.821537
ZAL_b3,agent,650,0.336000,0.473793,5,0.000000,0.759774
ZAL_b3,agent,700,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,750,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,800,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,agent,850,0.268000,0.434879,5,0.000000,0.656968
ZAL_b3,agent,900,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,950,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1000,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1050,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1100,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1150,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1200,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1250,0.020000,0.044721,5,0.000000,0.060000
ZAL_b3,agent,1300,0.148000,0.330938,5,0.000000,0.444000
ZAL_b3,agent,1350,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1400,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1450,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1500,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1550,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1600,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1650,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1700,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1750,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1800,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1850,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1900,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,agent,1950,0.096000,0.214663,5,0.000000,0.288000
ZAL_b3,agent,2000,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2050,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2100,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2150,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2200,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2250,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2300,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2350,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2400,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2450,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2500,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2550,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2600,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2650,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2700,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2750,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2800,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2850,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2900,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,2950,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3000,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3050,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3100,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3150,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3200,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3250,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3300,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3350,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3400,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,agent,3450,0.000000,0.000000,5,0.000000,0.000000
ZAL_b3,patient,0,0.272000,0.435798,5,0.000000,0.661790
ZAL_b3,patient,50,0.340000,0.477493,5,0.000000,0.767083
ZAL_b3,patient,100,0.392000,0.536954,5,0.000000,0.872267
ZAL_b3,patient,150,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,patient,200,0.208000,0.443080,5,0.000000,0.604303
ZAL_b3,patient,250,0.356000,0.493640,5,0.000000,0.797525
ZAL_b3,patient,300,0.372000,0.511781,5,0.000000,0.829751
ZAL_b3,patient,350,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,patient,400,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,patient,450,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,patient,500,0.400000,0.547723,5,0.000000,0.889898
ZAL_b3,patient,550,0.220000,0.438178,5,0.000000,0.611918
ZAL_b3,patient,600,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,650,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,700,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,750,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,800,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,850,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,900,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,950,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,1000,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,1050,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,1100,0.200000,0.447214,5,0.000000,0.600000
ZAL_b3,patient,1150,0.200000,0.447214,5,0.000000,0.600000
