time_bin50,ppt.no,type,cond,wo,item,sol,ppt_ids,agent.sum,pat.sum,N,person,sentence_type,active_voice,time_rel,time,log.agent,wts.agent
9,5,act,P,APV,19,2956,KSM_b2,50,0,50,5,act,1,0.38200339558573854,0.6694275213836413,4.61512051684126,2.01980198019802
9,5,act,none,APV,2,2047,KSM_b2,50,0,50,5,act,1,0.6219765031098825,1.0899593921077118,4.61512051684126,2.01980198019802
9,5,act,none,APV,6,4117,KSM_a1,50,0,50,5,act,1,0.25589991470002843,0.4484422065339377,4.61512051684126,2.01980198019802
9,5,act,none,APV,17,2114,KSM_b2,50,0,50,5,act,1,0.5944517833553501,1.041724729445085,4.61512051684126,2.01980198019802
9,5,act,none,APV,18,2721,KSM_a1,50,0,50,5,act,1,0.4243281471004243,0.7435979445449594,4.61512051684126,2.01980198019802
9,5,act,none,APV,21,3371,KSM_a1,0,50,50,5,act,1,0.3247924936845904,0.5691704223673255,-4.61512051684126,2.01980198019802
9,5,pass,P,APV,13,1763,KSM_b2,50,0,50,5,pass,-1,0.7738607050730868,1.3561231645570584,4.61512051684126,2.01980198019802
9,5,pass,P,AV,1,2085,KSM_b2,50,0,50,5,pass,-1,0.6060606060606061,1.0620681753399723,4.61512051684126,2.01980198019802
9,5,pass,P,AV,2,3888,KSM_a1,50,0,50,5,pass,-1,0.2737226277372263,0.47967495145372835,4.61512051684126,2.01980198019802
9,5,pass,P,AV,5,2915,KSM_a1,50,0,50,5,pass,-1,0.38876889848812096,0.6812834731662457,4.61512051684126,2.01980198019802
9,5,pass,P,AV,10,2704,KSM_b2,0,50,50,5,pass,-1,0.42775665399239543,0.7496061028421382,-4.61512051684126,2.01980198019802
9,5,pass,none,AV,15,3718,KSM_a1,0,50,50,5,pass,-1,0.28864656831302116,0.5058278513084858,-4.61512051684126,2.01980198019802
9,6,act,A,PV,4,3868,PRM_a1,50,0,50,6,act,1,0.27539779681762544,0.48261053867192744,4.61512051684126,2.01980198019802
9,6,act,A,PV,5,3166,PRM_b3,0,50,50,6,act,1,0.35074045206547155,0.6146419487061024,-4.61512051684126,2.01980198019802
9,6,act,A,PV,7,2581,PRM_a1,50,0,50,6,act,1,0.4543160020191822,0.7961490360322356,4.61512051684126,2.01980198019802
9,6,act,A,PV,10,3598,PRM_a1,50,0,50,6,act,1,0.3002001334222815,0.526074463102021,4.61512051684126,2.01980198019802
9,6,act,A,PV,13,1857,PRM_a1,50,0,50,6,act,1,0.7159904534606205,1.254710612871805,4.61512051684126,2.01980198019802
9,6,act,A,PV,14,1902,PRM_b3,50,0,50,6,act,1,0.6912442396313364,1.211345038694208,4.61512051684126,2.01980198019802
9,6,act,A,PV,17,1839,PRM_b3,50,0,50,6,act,1,0.7263922518159807,1.2729388542210323,4.61512051684126,2.01980198019802
9,6,act,A,PV,19,1900,PRM_a1,50,0,50,6,act,1,0.6923076923076923,1.2132086464460452,4.61512051684126,2.01980198019802
9,6,act,A,PV,20,1675,PRM_b3,0,50,50,6,act,1,0.8372093023255814,1.4671360375626594,-4.61512051684126,2.01980198019802
9,6,act,A,PV,22,4418,PRM_a1,50,0,50,6,act,1,0.2357255107386066,0.4130883290675377,4.61512051684126,2.01980198019802
9,6,act,A,PV,23,1791,PRM_b3,50,0,50,6,act,1,0.7556675062972292,1.3242411758017287,4.61512051684126,2.01980198019802
9,6,act,none,APV,1,1773,PRM_b3,0,7,50,6,act,1,0.7672634271099744,1.3445620122590443,-4.61512051684126,2.01980198019802
9,6,act,none,APV,4,1790,PRM_b3,0,50,50,6,act,1,0.7563025210084033,1.3253539835124863,-4.61512051684126,2.01980198019802
9,6,act,none,APV,6,1522,PRM_a1,0,12,12,6,act,1,0.9761388286334056,1.7105978745985453,-3.2188758248682006,2.08
9,6,act,none,APV,7,1668,PRM_b3,50,0,50,6,act,1,0.8426966292134831,1.47675209773395,4.61512051684126,2.01980198019802
9,6,act,none,APV,13,1680,PRM_b3,0,0,50,6,act,1,0.8333333333333334,1.460343741092462,-4.61512051684126,2.01980198019802
9,6,act,none,APV,15,2408,PRM_a1,50,0,50,6,act,1,0.497787610619469,0.8723292258738158,4.61512051684126,2.01980198019802
9,6,act,none,APV,18,3503,PRM_a1,0,50,50,6,act,1,0.3100241129865656,0.543290127585208,-4.61512051684126,2.01980198019802
9,6,act,none,APV,22,1605,PRM_b3,50,0,50,6,act,1,0.8955223880597015,1.569324617293392,4.61512051684126,2.01980198019802
9,6,act,none,APV,24,1725,PRM_a1,50,0,50,6,act,1,0.8,1.4019299914487635,4.61512051684126,2.01980198019802
9,6,pass,A,AV,8,1913,PRM_b3,0,50,50,6,pass,-1,0.6854531607006854,1.2011966796495497,-4.61512051684126,2.01980198019802
9,6,pass,P,AV,2,2931,PRM_a1,0,0,50,6,pass,-1,0.3861003861003861,0.6766071387300981,-4.61512051684126,2.01980198019802
9,6,pass,P,AV,3,1601,PRM_b3,0,31,50,6,pass,-1,0.8991008991008991,1.5755956447351238,-4.61512051684126,2.01980198019802
9,6,pass,P,AV,5,1897,PRM_a1,50,0,50,6,pass,-1,0.6939090208172706,1.21601483452572,4.61512051684126,2.01980198019802
9,6,pass,P,AV,6,2625,PRM_b3,33,0,50,6,pass,-1,0.4444444444444444,0.778849995249313,0.6493445579015524,0.08699360341151385
9,6,pass,P,AV,12,2055,PRM_b3,0,50,50,6,pass,-1,0.6185567010309279,1.08396648823358,-4.61512051684126,2.01980198019802
9,6,pass,P,AV,14,2843,PRM_a1,0,50,50,6,pass,-1,0.4012483281319661,0.7031525815335973,-4.61512051684126,2.01980198019802
9,6,pass,P,AV,15,1884,PRM_b3,50,0,50,6,pass,-1,0.7009345794392523,1.228326511199267,4.61512051684126,2.01980198019802
9,6,pass,P,AV,17,2111,PRM_a1,50,0,50,6,pass,-1,0.5956320317670417,1.043793011502223,4.61512051684126,2.01980198019802
9,6,pass,P,AV,18,2100,PRM_b3,0,0,50,6,pass,-1,0.6,1.0514474935865725,-4.61512051684126,2.01980198019802
9,6,pass,P,AV,20,1830,PRM_a1,0,50,50,6,pass,-1,0.7317073170731707,1.2822530409592348,-4.61512051684126,2.01980198019802
9,6,pass,P,AV,23,2524,PRM_a1,0,50,50,6,pass,-1,0.4677754677754678,0.8197355719230036,-4.61512051684126,2.01980198019802
9,6,pass,P,AV,24,2197,PRM_b3,0,0,50,6,pass,-1,0.5635566687539136,0.9875837447588347,-4.61512051684126,2.01980198019802
9,6,pass,P,P-AV,8,3860,PRM_a1,50,0,50,6,pass,-1,0.27607361963190186,0.4837948590122267,4.61512051684126,2.01980198019802
9,7,act,A,APV,3,2016,RAI_b2,0,50,50,7,act,1,0.635593220338983,1.113821497443403,-4.61512051684126,2.01980198019802
9,7,act,A,APV,5,2627,RAI_a3,50,0,50,7,act,1,0.4440059200789344,0.778081519674326,4.61512051684126,2.01980198019802
9,7,act,A,APV,10,3086,RAI_b1,50,0,50,7,act,1,0.36202735317779566,0.6344212551809569,4.61512051684126,2.01980198019802
9,7,act,A,APV,12,1896,RAI_b2,0,0,50,7,act,1,0.6944444444444444,1.2169531175770516,-4.61512051684126,2.01980198019802
9,7,act,A,APV,14,3122,RAI_a3,50,0,50,7,act,1,0.3568596352101507,0.6253652816732193,4.61512051684126,2.01980198019802
9,7,act,A,APV,17,4911,RAI_a3,45,5,50,7,act,1,0.20876826722338204,0.36584811885406143,2.1129642337184795,0.2037962037962038
9,7,act,A,APV,22,3062,RAI_b1,0,50,50,7,act,1,0.3655564581640942,0.640605702835036,-4.61512051684126,2.01980198019802
9,7,act,A,PV,2,2859,RAI_a3,50,0,50,7,act,1,0.398406374501992,0.6981723064983881,4.61512051684126,2.01980198019802
9,7,act,A,PV,4,3305,RAI_b1,0,50,50,7,act,1,0.33271719038817005,0.5830577598446798,-4.61512051684126,2.01980198019802
9,7,act,A,PV,6,1586,RAI_b2,19,25,44,7,act,1,0.9127789046653144,1.5995651525150698,-0.2682639865946794,0.09049773755656108
9,7,act,A,PV,7,2973,RAI_b1,50,0,50,7,act,1,0.37926675094816686,0.6646317911419548,4.61512051684126,2.01980198019802
9,7,act,A,PV,8,4075,RAI_a3,50,0,50,7,act,1,0.2589928057553957,0.4538622274474414,4.61512051684126,2.01980198019802
9,7,act,A,PV,11,1753,RAI_a3,50,0,50,7,act,1,0.7805724197745013,1.367884857224509,4.61512051684126,2.01980198019802
9,7,act,A,PV,15,2576,RAI_b2,50,0,50,7,act,1,0.45546558704453444,0.7981635831881877,4.61512051684126,2.01980198019802
9,7,act,A,PV,18,4431,RAI_b2,50,0,50,7,act,1,0.23492560689115113,0.4116865675750088,4.61512051684126,2.01980198019802
9,7,act,A,PV,19,2486,RAI_b1,50,0,50,7,act,1,0.47720042417815484,0.8362519832342836,4.61512051684126,2.01980198019802
9,7,act,A,PV,20,5163,RAI_a3,0,0,50,7,act,1,0.19723865877712032,0.3456434890159673,-4.61512051684126,2.01980198019802
9,7,act,A,PV,23,2286,RAI_a3,29,0,50,7,act,1,0.5338078291814946,0.9354515067496196,0.31633732821215704,0.0804099329917225
9,7,act,P,APV,3,1741,RAI_a3,50,0,50,7,act,1,0.7887817703768624,1.382271025749219,4.61512051684126,2.01980198019802
9,7,act,none,APV,1,1671,RAI_a3,0,50,50,7,act,1,0.8403361344537815,1.472615537236096,-4.61512051684126,2.01980198019802
9,7,act,none,APV,2,2297,RAI_b2,50,0,50,7,act,1,0.5303476723629935,0.9293878847259038,4.61512051684126,2.01980198019802
9,7,act,none,APV,3,2120,RAI_b1,0,50,50,7,act,1,0.5921052631578947,1.0376126581446439,-4.61512051684126,2.01980198019802
9,7,act,none,APV,4,1746,RAI_a3,50,0,50,7,act,1,0.7853403141361257,1.376240174851535,4.61512051684126,2.01980198019802
9,7,act,none,APV,5,2178,RAI_b2,0,13,50,7,act,1,0.5703422053231939,0.9994748037895177,-4.61512051684126,2.01980198019802
9,7,act,none,APV,6,2268,RAI_b1,0,50,50,7,act,1,0.539568345323741,0.9455463071821696,-4.61512051684126,2.01980198019802
9,7,act,none,APV,8,1737,RAI_b2,0,0,50,7,act,1,0.7915567282321899,1.3871338965522064,-4.61512051684126,2.01980198019802
9,7,act,none,APV,10,1842,RAI_a3,50,0,50,7,act,1,0.7246376811594203,1.2698641226890974,4.61512051684126,2.01980198019802
9,7,act,none,APV,14,2731,RAI_b2,50,0,50,7,act,1,0.4223369310183013,0.7401085126137301,4.61512051684126,2.01980198019802
9,7,act,none,APV,15,1714,RAI_b1,50,0,50,7,act,1,0.8078994614003591,1.4157731062655825,4.61512051684126,2.01980198019802
9,7,act,none,APV,16,1882,RAI_a3,50,0,50,7,act,1,0.7020280811232449,1.230242777207378,4.61512051684126,2.01980198019802
9,7,act,none,APV,17,2884,RAI_b2,2,48,50,7,act,1,0.39404553415061294,0.6905303154027402,-2.9652730660692823,0.42061855670103093
9,7,act,none,APV,18,2089,RAI_b1,50,0,50,7,act,1,0.6044325050369376,1.0592150707722356,4.61512051684126,2.01980198019802
9,7,act,none,APV,19,1946,RAI_a3,0,0,50,7,act,1,0.6686478454680534,1.1717468353490779,-4.61512051684126,2.01980198019802
9,7,act,none,APV,21,1983,RAI_b1,50,0,50,7,act,1,0.6507592190889371,1.1403985830656969,4.61512051684126,2.01980198019802
9,7,act,none,APV,22,2049,RAI_a3,50,0,50,7,act,1,0.6211180124223602,1.0884549623049404,4.61512051684126,2.01980198019802
9,7,act,none,APV,23,2234,RAI_b2,0,0,50,7,act,1,0.5507955936352509,0.9652210773438549,-4.61512051684126,2.01980198019802
9,7,pass,P,APV,4,2117,RAI_b2,50,0,50,7,pass,-1,0.5932762030323006,1.039664627804785,4.61512051684126,2.01980198019802
9,7,pass,P,APV,11,2777,RAI_b1,50,0,50,7,pass,-1,0.41341295360587965,0.7244700231418736,4.61512051684126,2.01980198019802
9,7,pass,P,APV,12,1698,RAI_a3,50,0,50,7,pass,-1,0.819672131147541,1.4364036797630773,4.61512051684126,2.01980198019802
9,7,pass,P,AV,2,2231,RAI_b1,50,0,50,7,pass,-1,0.5518087063151441,0.966996468657179,4.61512051684126,2.01980198019802
9,7,pass,P,AV,6,2168,RAI_a3,50,0,50,7,pass,-1,0.5739795918367347,1.0058490053442979,4.61512051684126,2.01980198019802
9,7,pass,P,AV,7,3300,RAI_b2,50,0,50,7,pass,-1,0.3333333333333333,0.5841374964369848,4.61512051684126,2.01980198019802
9,7,pass,P,AV,8,2250,RAI_b1,50,0,50,7,pass,-1,0.5454545454545454,0.955861357805975,4.61512051684126,2.01980198019802
9,7,pass,P,AV,10,1537,RAI_b2,0,0,19,7,pass,-1,0.96051227321238,1.6832137037138302,-3.6635616461296463,2.051282051282051
9,7,pass,P,AV,15,4213,RAI_a3,50,0,50,7,pass,-1,0.249100470523111,0.4365267756379349,4.61512051684126,2.01980198019802
9,7,pass,P,AV,16,4318,RAI_b2,0,0,50,7,pass,-1,0.2420656266810113,0.4241988274286872,-4.61512051684126,2.01980198019802
9,7,pass,P,AV,17,2141,RAI_b1,50,0,50,7,pass,-1,0.5840363400389358,1.0234725764956905,4.61512051684126,2.01980198019802
9,7,pass,P,AV,18,2208,RAI_a3,20,30,50,7,pass,-1,0.5597014925373134,0.9808278858083699,-0.3973017974690035,0.08156737305077968
9,7,pass,P,AV,19,2002,RAI_b2,50,0,50,7,pass,-1,0.6419400855920114,1.1249438233807838,4.61512051684126,2.01980198019802
9,7,pass,P,AV,21,2283,RAI_a3,50,0,50,7,pass,-1,0.5347593582887701,0.9371189782411521,4.61512051684126,2.01980198019802
9,7,pass,P,AV,22,1628,RAI_b2,0,0,50,7,pass,-1,0.8754863813229572,1.5342132688520027,-4.61512051684126,2.01980198019802
9,7,pass,P,AV,23,2089,RAI_b1,50,0,50,7,pass,-1,0.6044325050369376,1.0592150707722356,4.61512051684126,2.01980198019802
9,7,pass,P,AV,24,1572,RAI_a3,37,0,37,7,pass,-1,0.9259259259259259,1.622604156769402,4.31748811353631,2.026666666666667
9,7,pass,P,PAV,14,3226,RAI_b1,50,0,50,7,pass,-1,0.3427265803503427,0.6005983398247748,4.61512051684126,2.01980198019802
9,7,pass,P,PAV,20,3226,RAI_b1,0,50,50,7,pass,-1,0.3427265803503427,0.6005983398247748,-4.61512051684126,2.01980198019802
9,7,pass,none,PAV,7,3492,RAI_a3,50,0,50,7,pass,-1,0.3112033195020747,0.5453565838104629,4.61512051684126,2.01980198019802
9,7,pass,none,PAV,12,3420,RAI_b1,50,0,50,7,pass,-1,0.3191489361702128,0.5592805816949854,4.61512051684126,2.01980198019802
9,7,pass,none,PAV,20,3946,RAI_b2,0,50,50,7,pass,-1,0.26897788404064554,0.4713602033412609,-4.61512051684126,2.01980198019802
9,7,pass,none,PAV,24,3104,RAI_b1,50,0,50,7,pass,-1,0.35942492012779553,0.6298607190015411,4.61512051684126,2.01980198019802
9,8,act,A,APV,2,3788,REI_b3,50,0,50,8,act,1,0.2823086574654956,0.49472121718314266,4.61512051684126,2.01980198019802
9,8,act,A,PV,1,3978,REI_b1,50,0,50,8,act,1,0.2664298401420959,0.4668949793901299,4.61512051684126,2.01980198019802
9,8,act,A,PV,3,2921,REI_a2,0,50,50,8,act,1,0.38776389487289964,0.6795222922791293,-4.61512051684126,2.01980198019802
9,8,act,A,PV,4,2975,REI_b1,50,0,50,8,act,1,0.37894736842105264,0.6640721012125722,4.61512051684126,2.01980198019802
9,8,act,A,PV,6,3649,REI_a2,23,27,50,8,act,1,0.29517874713020664,0.5172749230501341,-0.15718558352241238,0.07891682785299806
9,8,act,A,PV,7,2329,REI_b1,0,0,50,8,act,1,0.5205320994794679,0.9121869522150716,-4.61512051684126,2.01980198019802
9,8,act,A,PV,8,2856,REI_b3,45,5,50,8,act,1,0.39893617021276595,0.6991007271187317,2.1129642337184795,0.2037962037962038
9,8,act,A,PV,9,3662,REI_a2,50,0,50,8,act,1,0.29392553886348793,0.5150787852318285,4.61512051684126,2.01980198019802
9,8,act,A,PV,10,2570,REI_b1,0,50,50,8,act,1,0.45685279187817257,0.8005945382638877,-4.61512051684126,2.01980198019802
9,8,act,A,PV,11,5342,REI_b3,50,0,50,8,act,1,0.18979333614508645,0.33259621264864164,4.61512051684126,2.01980198019802
9,8,act,A,PV,15,2721,REI_a2,50,0,50,8,act,1,0.4243281471004243,0.7435979445449594,4.61512051684126,2.01980198019802
9,8,act,A,PV,16,5009,REI_b1,0,0,50,8,act,1,0.20412792016330233,0.3577163167112404,-4.61512051684126,2.01980198019802
9,8,act,A,PV,17,4530,REI_b3,50,0,50,8,act,1,0.22900763358778625,0.40131583724678344,4.61512051684126,2.01980198019802
9,8,act,A,PV,18,6444,REI_a2,50,0,50,8,act,1,0.1540041067761807,0.26987872011975683,4.61512051684126,2.01980198019802
9,8,act,A,PV,24,2415,REI_a2,0,50,50,8,act,1,0.49586776859504134,0.8689648707327047,-4.61512051684126,2.01980198019802
9,8,act,P,APV,3,4862,REI_b3,50,0,50,8,act,1,0.21116846550915064,0.37005425630686506,4.61512051684126,2.01980198019802
9,8,act,P,APV,16,4436,REI_a2,0,50,50,8,act,1,0.2346193952033368,0.41114995838891,-4.61512051684126,2.01980198019802
9,8,act,P,P-APV,7,3216,REI_a2,50,0,50,8,act,1,0.3440366972477064,0.6028942050381724,4.61512051684126,2.01980198019802
9,8,act,none,APV,1,2649,REI_b3,50,0,50,8,act,1,0.43923865300146414,0.7697273013078862,4.61512051684126,2.01980198019802
9,8,act,none,APV,2,4821,REI_a2,0,50,50,8,act,1,0.21321961620469082,0.37364871840318853,-4.61512051684126,2.01980198019802
9,8,act,none,APV,3,1628,REI_b1,50,0,50,8,act,1,0.8754863813229572,1.5342132688520027,4.61512051684126,2.01980198019802
9,8,act,none,APV,4,6151,REI_b3,50,0,50,8,act,1,0.16213294901819492,0.284123804788301,4.61512051684126,2.01980198019802
9,8,act,none,APV,5,3980,REI_a2,50,0,50,8,act,1,0.26627218934911245,0.46661871017155593,4.61512051684126,2.01980198019802
9,8,act,none,APV,7,4301,REI_b3,50,0,50,8,act,1,0.2431775195893002,0.4261473224479489,4.61512051684126,2.01980198019802
9,8,act,none,APV,10,3226,REI_b3,0,50,50,8,act,1,0.3427265803503427,0.6005983398247748,-4.61512051684126,2.01980198019802
9,8,act,none,APV,11,3228,REI_a2,0,50,50,8,act,1,0.3424657534246575,0.6001412634626555,-4.61512051684126,2.01980198019802
9,8,act,none,APV,14,2496,REI_a2,50,0,50,8,act,1,0.47468354430379744,0.8318413715083643,4.61512051684126,2.01980198019802
9,8,act,none,APV,15,2737,REI_b1,50,0,50,8,act,1,0.42115114646700985,0.7380305289564151,4.61512051684126,2.01980198019802
9,8,act,none,APV,16,2700,REI_b3,50,0,50,8,act,1,0.42857142857142855,0.7510339239904089,4.61512051684126,2.01980198019802
9,8,act,none,APV,18,2767,REI_b1,38,12,50,8,act,1,0.4153207198892478,0.7278132166035343,1.1249295969854831,0.10597402597402597
9,8,act,none,APV,19,2422,REI_b3,50,0,50,8,act,1,0.49396267837541163,0.8656263668385614,4.61512051684126,2.01980198019802
9,8,act,none,APV,20,5841,REI_a2,50,0,50,8,act,1,0.17172295363480253,0.3009294486509939,4.61512051684126,2.01980198019802
9,8,act,none,APV,22,2709,REI_b3,50,0,50,8,act,1,0.4267425320056899,0.7478289428069507,4.61512051684126,2.01980198019802
9,8,act,none,APV,23,5617,REI_a2,0,50,50,8,act,1,0.17939007374925253,0.3143654056966033,-4.61512051684126,2.01980198019802
9,8,act,none,APV,24,5058,REI_b1,0,50,50,8,act,1,0.2018842530282638,0.3537844864019423,-4.61512051684126,2.01980198019802
9,8,pass,P,AV,1,3345,REI_a2,50,0,50,8,pass,-1,0.32786885245901637,0.5745614719052309,4.61512051684126,2.01980198019802
9,8,pass,P,AV,2,3122,REI_b1,50,0,50,8,pass,-1,0.3568596352101507,0.6253652816732193,4.61512051684126,2.01980198019802
9,8,pass,P,AV,5,3118,REI_b1,50,0,50,8,pass,-1,0.3574265289912629,0.6263587134153531,4.61512051684126,2.01980198019802
9,8,pass,P,AV,8,3989,REI_b1,3,14,50,8,pass,-1,0.2655650634405429,0.46537953389786335,-2.6079667425452278,0.3067669172932331
9,8,pass,P,AV,10,2473,REI_a2,33,17,50,8,pass,-1,0.4805125467164976,0.8420561881366039,0.6493445579015524,0.08699360341151385
9,8,pass,P,AV,14,3832,REI_b1,0,50,50,8,pass,-1,0.2784653465346535,0.48798615110762966,-4.61512051684126,2.01980198019802
9,8,pass,P,AV,18,3519,REI_b3,50,0,50,8,pass,-1,0.30832476875642345,0.5403121755326684,4.61512051684126,2.01980198019802
9,8,pass,P,AV,19,4562,REI_a2,50,0,50,8,pass,-1,0.2271580010095911,0.3980745180161178,4.61512051684126,2.01980198019802
9,8,pass,P,AV,20,5551,REI_b1,50,0,50,8,pass,-1,0.1817814582912543,0.31855609783475236,4.61512051684126,2.01980198019802
9,8,pass,P,AV,21,2294,REI_b3,0,50,50,8,pass,-1,0.5312868949232585,0.9310337900707549,-4.61512051684126,2.01980198019802
9,8,pass,P,AV,23,3707,REI_b1,50,0,50,8,pass,-1,0.28966849050531057,0.5076186805213578,4.61512051684126,2.01980198019802
9,8,pass,none,PAV,6,5252,REI_b1,50,0,50,8,pass,-1,0.1934651762682717,0.3390307911392646,4.61512051684126,2.01980198019802
9,9,act,A,AP-APV,21,2471,RLI_b2,50,0,50,9,act,1,0.48102618920363444,0.8429563016461031,4.61512051684126,2.01980198019802
9,9,act,A,APV,1,1812,RLI_a1,0,0,50,9,act,1,0.7425742574257426,1.3012964029536789,-4.61512051684126,2.01980198019802
9,9,act,A,APV,2,1620,RLI__b3,0,50,50,9,act,1,0.8823529411764706,1.5462463140979008,-4.61512051684126,2.01980198019802
9,9,act,A,APV,3,2469,RLI_b2,50,0,50,9,act,1,0.48154093097913325,0.8438583415622574,4.61512051684126,2.01980198019802
9,9,act,A,APV,4,3342,RLI_a1,50,0,50,9,act,1,0.3282275711159737,0.5751900949598318,4.61512051684126,2.01980198019802
9,9,act,A,APV,6,2896,RLI_b2,0,50,50,9,act,1,0.39198606271777003,0.6869212719424472,-4.61512051684126,2.01980198019802
9,9,act,A,APV,7,2958,RLI_a1,0,35,50,9,act,1,0.3816793893129771,0.6688597287446391,-4.61512051684126,2.01980198019802
9,9,act,A,APV,8,1634,RLI__b3,10,0,50,9,act,1,0.8704061895551257,1.5253106773499603,-1.349926716949016,0.11992945326278659
9,9,act,A,APV,9,2069,RLI_b2,50,0,50,9,act,1,0.6126616746085772,1.0736359703062348,4.61512051684126,2.01980198019802
9,9,act,A,APV,10,3387,RLI_a1,50,0,50,9,act,1,0.32292787944025836,0.5659028490778109,4.61512051684126,2.01980198019802
9,9,act,A,APV,12,2923,RLI_b2,31,0,50,9,act,1,0.38743004735256137,0.6789372537149629,0.4795730802618863,0.08302808302808302
9,9,act,A,APV,13,2392,RLI_a1,0,50,50,9,act,1,0.5022321428571429,0.8801178796762607,-4.61512051684126,2.01980198019802
9,9,act,A,APV,14,1774,RLI__b3,50,0,50,9,act,1,0.7666098807495741,1.343416729454735,4.61512051684126,2.01980198019802
9,9,act,A,APV,15,1961,RLI_b2,0,50,50,9,act,1,0.6612784717119765,1.1588326527405282,-4.61512051684126,2.01980198019802
9,9,act,A,APV,18,2537,RLI_b2,0,50,50,9,act,1,0.4646360351058338,0.8142339909033861,-4.61512051684126,2.01980198019802
9,9,act,A,APV,19,2543,RLI_a1,50,0,50,9,act,1,0.46320123520329387,0.811719629634513,4.61512051684126,2.01980198019802
9,9,act,A,APV,20,1596,RLI__b3,49,0,49,9,act,1,0.9036144578313253,1.5835052614255611,4.59511985013459,2.0202020202020203
9,9,act,A,APV,22,3085,RLI_a1,50,0,50,9,act,1,0.36217303822937624,0.6346765554848527,4.61512051684126,2.01980198019802
9,9,act,A,APV,23,1753,RLI__b3,50,0,50,9,act,1,0.7805724197745013,1.367884857224509,4.61512051684126,2.01980198019802
9,9,act,A,APV,24,2032,RLI_b2,50,0,50,9,act,1,0.6284916201117319,1.1013765645110747,4.61512051684126,2.01980198019802
9,9,act,P,APV,2,2081,RLI_a1,0,0,50,9,act,1,0.6076975016880486,1.064936691681201,-4.61512051684126,2.01980198019802
9,9,act,P,APV,8,3886,RLI_a1,0,0,50,9,act,1,0.2738892270237371,0.4799669021241202,-4.61512051684126,2.01980198019802
9,9,act,P,APV,10,1949,RLI_b2,50,0,50,9,act,1,0.6671608598962194,1.1691410232615707,4.61512051684126,2.01980198019802
9,9,act,P,APV,11,4407,RLI_a1,0,50,50,9,act,1,0.2364066193853428,0.4142819123666559,-4.61512051684126,2.01980198019802
9,9,act,P,APV,14,2428,RLI_a1,0,50,50,9,act,1,0.4923413566739606,0.8627851424397478,-4.61512051684126,2.01980198019802
9,9,act,P,APV,20,2310,RLI_a1,50,0,50,9,act,1,0.5263157894736842,0.922322362795239,4.61512051684126,2.01980198019802
9,9,act,P,APV,23,2860,RLI_a1,0,0,50,9,act,1,0.39823008849557523,0.6978633806990526,-4.61512051684126,2.01980198019802
9,9,act,none,APV,1,2402,RLI__b3,50,0,50,9,act,1,0.49944506104328523,0.875233762696925,4.61512051684126,2.01980198019802
9,9,act,none,APV,2,2696,RLI_b2,50,0,50,9,act,1,0.42938931297709926,0.752467194837719,4.61512051684126,2.01980198019802
9,9,act,none,APV,3,1644,RLI_a1,0,0,50,9,act,1,0.8620689655172413,1.5107004218197881,-4.61512051684126,2.01980198019802
9,9,act,none,APV,5,1736,RLI_b2,50,0,50,9,act,1,0.7922535211267606,1.3883549651231153,4.61512051684126,2.01980198019802
9,9,act,none,APV,7,1661,RLI__b3,50,0,50,9,act,1,0.8482563619227145,1.4864950427708379,4.61512051684126,2.01980198019802
9,9,act,none,APV,9,2878,RLI_a1,50,0,50,9,act,1,0.39508340649692714,0.6923490958647317,4.61512051684126,2.01980198019802
9,9,act,none,APV,10,1648,RLI__b3,50,0,50,9,act,1,0.8587786259541985,1.504934389675438,4.61512051684126,2.01980198019802
9,9,act,none,APV,11,2441,RLI_b2,50,0,50,9,act,1,0.4888647474198805,0.8566926889624438,4.61512051684126,2.01980198019802
9,9,act,none,APV,13,2121,RLI__b3,50,0,50,9,act,1,0.591715976331361,1.036930467047902,4.61512051684126,2.01980198019802
9,9,act,none,APV,15,2452,RLI_a1,50,0,50,9,act,1,0.48596112311015116,0.8516043414578072,4.61512051684126,2.01980198019802
9,9,act,none,APV,17,2324,RLI_b2,50,0,50,9,act,1,0.5220417633410673,0.9148325060207999,4.61512051684126,2.01980198019802
9,9,act,none,APV,18,2817,RLI_a1,50,0,50,9,act,1,0.4059539918809202,0.7113988454577623,4.61512051684126,2.01980198019802
9,9,act,none,APV,19,1712,RLI__b3,50,0,50,9,act,1,0.8093525179856115,1.4183194607732543,4.61512051684126,2.01980198019802
9,9,act,none,APV,20,2668,RLI_b2,0,0,50,9,act,1,0.43520309477756286,0.7626553386749801,-4.61512051684126,2.01980198019802
9,9,act,none,APV,21,3411,RLI_a1,50,0,50,9,act,1,0.32017075773745995,0.5610712345712767,4.61512051684126,2.01980198019802
9,9,act,none,APV,22,1516,RLI__b3,9,0,9,9,act,1,0.982532751091703,1.7218026641701516,2.9444389791664403,2.1052631578947367
9,9,act,none,APV,23,2432,RLI_b2,50,0,50,9,act,1,0.4912663755458515,0.8609013320850758,4.61512051684126,2.01980198019802
9,9,act,none,APV,24,2247,RLI_a1,16,0,50,9,act,1,0.546448087431694,0.957602453175385,-0.7375989431307791,0.08959156785243742
9,9,act,none,P-APV,14,2594,RLI_b2,0,50,50,9,act,1,0.45135406218655966,0.7909584956769603,-4.61512051684126,2.01980198019802
9,9,pass,P,APV,4,2662,RLI_b2,29,21,50,9,pass,-1,0.4364694471387003,0.7648745103685057,0.31633732821215704,0.0804099329917225
